CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2019-11-17,2019,DNP,11,ARI,0,0,0,0,0,0,0,0,0,0
0,,2019,BYE,12,ARI,0,0,0,0,0,0,0,0,0,0
25,2019-12-01,2019,REG,13,ARI,0,0,0,0,0,0,0,0,0,13
26,2019-12-08,2019,REG,14,ARI,0,1,9,0,2,0,0,0,11,16
27,2019-12-15,2019,REG,15,ARI,0,0,0,0,0,0,0,0,0,15
28,2019-12-22,2019,REG,16,ARI,0,0,0,0,0,0,0,0,0,23
29,2019-12-29,2019,REG,17,ARI,0,1,-1,0,0,0,0,0,4,14
30,2020-09-13,2020,REG,1,ARI,0,6,26,0,5,3,19,1,28,5
31,2020-09-20,2020,REG,2,ARI,0,3,4,0,4,3,9,0,27,8
32,2020-09-27,2020,REG,3,ARI,1,3,13,0,2,2,21,0,21,8
33,2020-10-04,2020,REG,4,ARI,0,4,16,0,6,5,24,1,21,6
34,2020-10-11,2020,REG,5,ARI,0,3,36,1,6,5,56,0,34,3
35,2020-10-19,2020,REG,6,ARI,0,5,23,0,2,1,6,0,23,3
36,2020-10-25,2020,REG,7,ARI,0,5,58,0,7,7,87,0,51,7
0,,2020,BYE,8,ARI,0,0,0,0,0,0,0,0,0,0
37,2020-11-08,2020,REG,9,ARI,1,25,70,0,3,3,18,0,66,0
38,2020-11-15,2020,REG,10,ARI,0,8,56,0,3,3,21,0,36,6
39,2020-11-19,2020,REG,11,ARI,0,2,13,0,4,4,36,1,36,5
40,2020-11-29,2020,REG,12,ARI,0,6,29,0,5,4,14,0,32,4
41,2020-12-06,2020,REG,13,ARI,0,6,28,0,5,2,15,0,37,7
42,2020-12-13,2020,REG,14,ARI,0,7,32,0,5,4,21,0,40,2
43,2020-12-20,2020,REG,15,ARI,0,11,47,0,5,3,19,1,36,0
44,2020-12-26,2020,REG,16,ARI,0,0,0,0,3,2,8,0,16,0
45,2021-01-03,2020,REG,17,ARI,0,3,-3,0,2,2,28,0,21,0
46,2021-09-12,2021,REG,1,ARI,1,12,63,0,4,4,43,0,40,0
47,2021-09-19,2021,REG,2,ARI,1,8,46,0,5,5,29,0,39,0
48,2021-09-26,2021,REG,3,ARI,1,11,26,0,8,7,49,0,44,0
49,2021-10-03,2021,REG,4,ARI,1,12,120,0,5,4,19,0,52,1
50,2021-10-10,2021,REG,5,ARI,1,6,15,0,4,3,19,0,37,1
51,2021-10-17,2021,REG,6,ARI,1,4,46,0,4,3,4,0,28,0
52,2021-10-24,2021,REG,7,ARI,1,15,81,0,3,1,9,0,49,0
53,2021-10-28,2021,REG,8,ARI,1,7,30,1,4,3,39,0,35,0
54,2021-11-07,2021,REG,9,ARI,1,1,3,0,0,0,0,0,1,0
0,2021-11-14,2021,DNP,10,ARI,0,0,0,0,0,0,0,0,0,0
0,2021-11-21,2021,DNP,11,ARI,0,0,0,0,0,0,0,0,0,0
0,,2021,BYE,12,ARI,0,0,0,0,0,0,0,0,0,0
0,2021-12-05,2021,DNP,13,ARI,0,0,0,0,0,0,0,0,0,0
0,2021-12-13,2021,DNP,14,ARI,0,0,0,0,0,0,0,0,0,0
55,2021-12-19,2021,REG,15,ARI,0,6,53,0,1,0,0,0,29,0
56,2021-12-25,2021,REG,16,ARI,1,16,56,1,9,8,71,0,60,0
57,2022-01-02,2021,REG,17,ARI,1,18,53,0,6,5,29,0,62,0
0,2022-01-09,2021,DNP,18,ARI,0,0,0,0,0,0,0,0,0,0
58,2022-01-17,2021,POST,19,ARI,1,8,28,0,1,0,0,0,29,0
59,2022-09-11,2022,REG,1,MIA,1,12,25,0,4,4,40,0,38,0
60,2022-09-18,2022,REG,2,MIA,0,5,33,0,3,1,8,0,36,0
61,2022-09-25,2022,REG,3,MIA,1,6,21,2,1,1,6,0,19,0
62,2022-09-29,2022,REG,4,MIA,0,5,6,0,3,2,14,1,18,0
63,2022-10-09,2022,REG,5,MIA,0,1,1,0,2,0,0,0,10,0
64,2022-10-16,2022,REG,6,MIA,0,2,3,0,2,2,28,0,31,0
65,2022-10-23,2022,REG,7,MIA,0,7,17,0,2,0,0,0,18,1
66,2022-10-30,2022,REG,8,MIA,0,4,14,0,0,0,0,0,16,3
0,2022-11-06,2022,DNP,9,MIA,0,0,0,0,0,0,0,0,0,0
67,2022-11-13,2022,REG,10,DEN,0,2,9,0,2,1,0,0,15,0
68,2022-11-20,2022,REG,11,DEN,0,2,6,0,0,0,0,0,3,0
0,2022-11-27,2022,DNP,12,DEN,0,0,0,0,0,0,0,0,0,0
0,2022-12-04,2022,DNP,13,DEN,0,0,0,0,0,0,0,0,0,0
0,2022-12-11,2022,DNP,14,DEN,0,0,0,0,0,0,0,0,0,0
0,2022-12-18,2022,DNP,15,DEN,0,0,0,0,0,0,0,0,0,0
69,2022-12-25,2022,REG,16,DEN,0,6,31,0,2,2,22,0,28,0
70,2023-01-01,2022,REG,17,DEN,1,7,34,0,3,3,39,0,41,0
71,2023-01-08,2022,REG,18,DEN,0,9,45,0,0,0,0,0,24,6
72,2023-09-10,2023,REG,1,TAM,0,2,8,0,0,0,0,0,8,15
73,2023-09-17,2023,REG,2,TAM,0,2,12,0,0,0,0,0,3,3
0,2023-09-25,2023,DNP,3,TAM,0,0,0,0,0,0,0,0,0,0
0,2023-10-01,2023,DNP,4,TAM,0,0,0,0,0,0,0,0,0,0
0,,2023,BYE,5,TAM,0,0,0,0,0,0,0,0,0,0
0,2023-10-15,2023,DNP,6,TAM,0,0,0,0,0,0,0,0,0,0
0,2023-10-22,2023,DNP,7,TAM,0,0,0,0,0,0,0,0,0,0
74,2023-10-26,2023,REG,8,TAM,0,3,5,0,3,2,16,0,8,15
75,2023-11-05,2023,REG,9,TAM,0,3,-5,0,1,1,-1,0,8,20
76,2023-11-12,2023,REG,10,TAM,0,4,9,0,1,1,-2,0,18,13
77,2023-11-19,2023,REG,11,TAM,0,4,8,0,1,1,11,0,15,12
78,2023-11-26,2023,REG,12,TAM,0,1,11,0,1,0,0,0,7,10
79,2023-12-03,2023,REG,13,TAM,0,2,7,0,1,1,2,0,9,12
80,2023-12-10,2023,REG,14,TAM,0,8,40,0,2,2,18,0,12,12
81,2023-12-17,2023,REG,15,TAM,0,3,13,0,0,0,0,0,12,1
82,2023-12-24,2023,REG,16,TAM,0,10,25,0,0,0,0,0,24,5
83,2023-12-31,2023,REG,17,TAM,0,3,16,0,6,5,40,0,15,12
84,2024-01-07,2023,REG,18,TAM,0,4,27,0,1,1,-3,0,17,7
85,2024-01-15,2023,POST,19,TAM,0,7,12,0,2,1,8,0,21,7
86,2024-01-21,2023,POST,20,TAM,0,4,19,0,2,2,18,0,14,10
