CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
23,2023-09-24,2023,REG,3,0,4,21,0,3,3,25,1,11,13.6,11,44.0
24,2023-10-01,2023,REG,4,0,3,9,0,1,1,8,0,6,8.6,7,26.9
25,2023-10-08,2023,REG,5,0,5,15,0,1,0,0,0,10,20.4,10,37.0
26,2023-10-16,2023,REG,6,0,3,12,0,0,0,0,0,10,15.6,1,4.0
0,1970-01-01,2023,DNP,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0
27,2023-10-29,2023,REG,8,0,5,18,0,2,2,7,0,23,35.4,9,30.0
28,2023-11-05,2023,REG,9,0,2,8,0,0,0,0,0,14,18.7,9,37.5
29,2023-11-12,2023,REG,10,0,12,79,1,0,0,0,0,22,28.2,11,35.5
30,2023-11-19,2023,REG,11,0,8,23,0,2,2,-3,0,21,29.2,1,3.7
31,2023-11-23,2023,REG,12,0,3,11,0,1,1,15,1,12,22.2,1,4.0
32,2023-11-30,2023,REG,13,0,5,15,0,1,1,7,0,16,18.0,0,0.0
33,2023-12-10,2023,REG,14,0,12,46,1,1,1,6,0,23,28.0,0,0.0
34,2023-12-17,2023,REG,15,0,3,4,0,3,2,8,0,15,26.3,0,0.0
35,2023-12-24,2023,REG,16,0,2,4,0,2,0,0,0,11,16.7,4,15.4
0,1970-01-01,2023,DNP,17,0,0,0,0,0,0,0,0,0,0.0,0,0.0
36,2024-01-07,2023,REG,18,0,9,46,0,4,3,54,0,26,36.1,1,4.5
37,2024-01-14,2023,POST,19,0,2,11,0,3,2,14,0,21,22.1,3,10.7
38,2024-09-08,2024,REG,1,0,8,26,0,1,1,6,0,28,44.4,0,0.0
39,2024-09-15,2024,REG,2,1,7,30,0,5,4,29,0,30,42.9,0,0.0
40,2024-09-22,2024,REG,3,1,8,32,0,5,3,24,0,37,46.3,0,0.0
41,2024-09-26,2024,REG,4,1,11,46,0,1,1,15,1,25,44.6,0,0.0
42,2024-10-06,2024,REG,5,1,20,87,0,2,2,27,1,38,50.0,0,0.0
43,2024-10-13,2024,REG,6,1,5,25,0,6,5,30,0,19,27.5,0,0.0
0,1970-01-01,2024,DNP,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,8,0,0,0,0,0,0,0,0,0,0.0,0,0.0
44,2024-11-03,2024,REG,9,1,12,75,0,6,5,32,1,55,71.4,0,0.0
45,2024-11-10,2024,REG,10,1,12,53,0,3,3,3,0,31,51.7,0,0.0
46,2024-11-18,2024,REG,11,1,10,28,0,5,2,6,0,41,49.4,0,0.0
47,2024-11-24,2024,REG,12,1,19,86,0,3,3,12,0,40,60.6,0,0.0
48,2024-11-28,2024,REG,13,1,22,112,1,3,3,11,0,53,69.7,0,0.0
49,2024-12-09,2024,REG,14,1,18,131,0,2,1,10,0,46,76.7,0,0.0
50,2024-12-15,2024,REG,15,1,25,149,0,0,0,0,0,54,74.0,0,0.0
51,2024-12-22,2024,REG,16,1,13,23,0,3,3,28,0,46,76.7,0,0.0
52,2024-12-29,2024,REG,17,1,23,104,0,1,1,4,0,41,66.1,0,0.0
53,2025-01-05,2024,REG,18,1,22,72,1,3,2,12,0,52,66.7,0,0.0
