CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
38,2015-10-25,2015,REG,7,MIN,0,0,0,0,0,0,0,0,4,5.3,4,12.9
39,2015-11-01,2015,REG,8,MIN,0,0,0,0,0,0,0,0,9,15.5,5,17.2
40,2015-11-08,2015,REG,9,MIN,0,0,0,0,0,0,0,0,1,1.4,5,14.3
41,2015-11-15,2015,REG,10,MIN,0,1,6,0,0,0,0,0,2,3.2,3,10.3
42,2015-11-22,2015,REG,11,MIN,0,0,0,0,0,0,0,0,2,3.1,8,27.6
43,2015-11-29,2015,REG,12,MIN,0,0,0,0,0,0,0,0,0,0.0,2,10.5
44,2015-12-06,2015,REG,13,MIN,0,0,0,0,0,0,0,0,0,0.0,7,28.0
45,2015-12-10,2015,REG,14,MIN,0,0,0,0,0,0,0,0,0,0.0,6,24.0
46,2015-12-20,2015,REG,15,MIN,0,0,0,0,0,0,0,0,0,0.0,3,11.1
47,2015-12-27,2015,REG,16,MIN,0,0,0,0,0,0,0,0,0,0.0,3,7.9
48,2016-01-03,2015,REG,17,MIN,0,0,0,0,0,0,0,0,0,0.0,4,15.4
49,2016-01-10,2015,POST,18,MIN,0,0,0,0,0,0,0,0,0,0.0,3,12.5
50,2016-09-11,2016,REG,1,MIN,0,1,8,0,1,1,6,0,5,7.9,4,13.8
51,2016-09-18,2016,REG,2,MIN,0,1,-2,0,0,0,0,0,3,5.2,3,12.5
52,2016-09-25,2016,REG,3,MIN,1,0,0,0,1,1,8,0,5,9.1,6,22.2
53,2016-10-03,2016,REG,4,MIN,0,1,2,0,6,5,38,0,36,48.6,5,18.5
54,2016-10-09,2016,REG,5,MIN,1,1,7,0,6,4,39,1,45,60.8,2,6.9
0,1970-01-01,2016,DNP,6,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
55,2016-10-23,2016,REG,7,MIN,1,0,0,0,7,7,67,1,51,67.1,10,43.5
56,2016-10-31,2016,REG,8,MIN,0,0,0,0,3,3,36,0,41,67.2,12,46.2
57,2016-11-06,2016,REG,9,MIN,1,0,0,0,8,6,45,0,40,57.1,8,30.8
58,2016-11-13,2016,REG,10,MIN,0,0,0,0,4,3,17,0,44,65.7,11,42.3
59,2016-11-20,2016,REG,11,MIN,1,0,0,0,8,4,53,0,35,60.3,8,27.6
60,2016-11-24,2016,REG,12,MIN,1,1,22,0,5,5,15,0,34,58.6,8,34.8
61,2016-12-01,2016,REG,13,MIN,0,2,6,0,3,2,10,0,47,63.5,15,53.6
62,2016-12-11,2016,REG,14,MIN,1,0,0,0,4,3,18,0,32,48.5,7,21.9
63,2016-12-18,2016,REG,15,MIN,0,0,0,0,8,5,49,0,44,75.9,9,37.5
64,2016-12-24,2016,REG,16,MIN,1,0,0,0,4,2,13,0,45,57.7,12,35.3
65,2017-01-01,2016,REG,17,MIN,0,0,0,0,2,1,39,0,24,38.1,4,18.2
66,2017-09-10,2017,REG,1,OAK,0,1,5,0,1,1,2,0,23,34.8,9,30.0
67,2017-09-17,2017,REG,2,OAK,0,3,57,1,1,1,6,0,27,47.4,8,26.7
68,2017-09-24,2017,REG,3,OAK,0,2,5,0,2,1,7,0,26,51.0,13,44.8
69,2017-10-01,2017,REG,4,OAK,0,1,2,0,6,6,33,0,33,61.1,11,39.3
70,2017-10-08,2017,REG,5,OAK,0,0,0,0,1,0,0,0,19,33.9,11,40.7
71,2017-10-15,2017,REG,6,OAK,0,3,55,1,1,1,5,0,17,29.3,8,36.4
72,2017-10-19,2017,REG,7,OAK,0,0,0,0,3,1,9,0,18,22.0,11,34.4
73,2017-10-29,2017,REG,8,OAK,1,0,0,0,4,3,7,0,57,87.7,11,40.7
74,2017-11-05,2017,REG,9,OAK,0,0,0,0,0,0,0,0,6,9.4,8,30.8
0,1970-01-01,2017,DNP,10,OAK,0,0,0,0,0,0,0,0,0,0.0,0,0.0
75,2017-11-19,2017,REG,11,OAK,0,0,0,0,4,4,45,0,25,33.8,13,59.1
76,2017-11-26,2017,REG,12,OAK,0,0,0,0,4,3,72,0,37,54.4,8,29.6
77,2017-12-03,2017,REG,13,OAK,1,2,1,0,4,4,97,0,34,52.3,8,28.6
78,2017-12-10,2017,REG,14,OAK,0,0,0,0,6,3,8,0,26,42.6,14,51.9
79,2017-12-17,2017,REG,15,OAK,0,1,-4,0,2,1,7,0,44,66.7,6,25.0
80,2017-12-25,2017,REG,16,OAK,0,0,0,0,2,1,7,0,13,19.4,9,33.3
81,2017-12-31,2017,REG,17,OAK,0,0,0,0,1,1,4,0,25,46.3,9,40.9
82,2018-09-09,2018,REG,1,NWE,1,3,13,0,1,1,6,0,16,21.3,5,15.6
83,2018-09-16,2018,REG,2,NWE,0,1,5,0,5,3,18,0,28,45.9,7,25.0
84,2018-09-23,2018,REG,3,NWE,0,0,0,0,1,1,12,0,19,39.6,7,28.0
85,2018-09-30,2018,REG,4,NWE,0,1,11,0,5,3,54,1,41,50.6,2,8.0
86,2018-10-04,2018,REG,5,NWE,0,0,0,0,2,2,11,1,8,11.6,4,12.9
87,2018-10-14,2018,REG,6,NWE,0,1,3,0,1,1,13,0,6,7.7,9,25.0
88,2018-10-21,2018,REG,7,NWE,1,1,4,0,0,0,0,0,6,9.4,6,18.2
89,2018-10-29,2018,REG,8,NWE,1,10,38,0,0,0,0,0,13,17.1,3,10.7
90,2018-11-04,2018,REG,9,NWE,0,11,61,1,1,1,7,0,13,18.3,4,14.8
91,2018-11-11,2018,REG,10,NWE,1,4,11,0,0,0,0,0,10,15.2,7,23.3
0,1970-01-01,2018,DNP,11,NWE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
92,2018-11-25,2018,REG,12,NWE,0,5,10,0,2,1,-1,0,22,31.4,5,18.5
93,2018-12-02,2018,REG,13,NWE,0,1,6,0,2,2,53,0,8,10.8,3,12.0
94,2018-12-09,2018,REG,14,NWE,1,0,0,0,3,2,51,1,18,22.2,6,18.8
95,2018-12-16,2018,REG,15,NWE,0,0,0,0,3,3,20,0,5,8.1,4,20.0
96,2018-12-23,2018,REG,16,NWE,0,4,66,0,2,1,3,0,17,22.7,2,6.9
0,1970-01-01,2018,DNP,17,NWE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
97,2019-01-13,2018,POST,19,NWE,0,1,3,0,1,0,0,0,11,13.3,3,8.8
98,2019-01-20,2018,POST,20,NWE,0,0,0,0,4,2,18,0,18,18.6,7,22.6
99,2019-02-03,2018,POST,21,NWE,0,2,7,0,2,2,14,0,4,5.6,2,7.4
100,2019-09-05,2019,REG,1,CHI,0,1,-2,0,3,1,3,0,20,28.2,17,68.0
101,2019-09-15,2019,REG,2,CHI,1,2,50,0,0,0,0,0,15,25.0,11,44.0
102,2019-09-23,2019,REG,3,CHI,1,4,14,0,1,1,6,0,9,14.3,7,33.3
103,2019-09-29,2019,REG,4,CHI,1,2,4,0,1,1,3,0,7,10.0,10,50.0
104,2019-10-06,2019,REG,5,CHI,0,1,5,0,0,0,0,0,2,3.6,15,55.6
0,1970-01-01,2019,DNP,6,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
105,2019-10-20,2019,REG,7,CHI,0,1,2,0,3,2,21,0,15,23.4,18,51.4
106,2019-10-27,2019,REG,8,CHI,0,1,5,0,2,2,1,0,15,18.8,11,42.3
107,2019-11-03,2019,REG,9,CHI,0,0,0,0,1,1,5,0,8,18.2,19,65.5
108,2019-11-10,2019,REG,10,CHI,0,0,0,0,0,0,0,0,14,25.0,16,55.2
109,2019-11-17,2019,REG,11,CHI,0,0,0,0,0,0,0,0,2,2.6,12,48.0
110,2019-11-24,2019,REG,12,CHI,0,0,0,0,0,0,0,0,12,16.4,14,51.9
111,2019-11-28,2019,REG,13,CHI,0,0,0,0,0,0,0,0,27,42.2,12,44.4
112,2019-12-05,2019,REG,14,CHI,0,1,-5,0,1,1,33,0,11,15.7,14,46.7
113,2019-12-15,2019,REG,15,CHI,1,1,0,0,4,1,6,0,37,44.0,13,52.0
114,2019-12-22,2019,REG,16,CHI,0,1,16,0,1,1,5,0,6,9.5,12,60.0
115,2019-12-29,2019,REG,17,CHI,0,2,14,0,0,0,0,0,2,2.7,2,8.0
116,2020-09-13,2020,REG,1,CHI,0,4,19,0,1,1,12,0,10,15.4,11,33.3
117,2020-09-20,2020,REG,2,CHI,0,7,25,0,2,2,8,0,14,21.5,7,31.8
118,2020-09-27,2020,REG,3,CHI,0,4,13,0,0,0,0,0,11,13.4,12,34.3
119,2020-10-04,2020,REG,4,CHI,0,3,5,0,2,1,0,0,11,17.7,14,51.9
120,2020-10-08,2020,REG,5,CHI,1,3,7,0,3,3,38,0,15,23.8,11,39.3
121,2020-10-18,2020,REG,6,CHI,0,1,1,0,1,1,8,0,12,18.2,9,34.6
122,2020-10-26,2020,REG,7,CHI,0,3,1,0,4,3,11,0,13,20.6,10,40.0
123,2020-11-01,2020,REG,8,CHI,0,1,4,0,2,2,1,0,10,14.3,11,31.4
124,2020-11-08,2020,REG,9,CHI,1,3,13,0,4,4,27,0,17,22.1,12,36.4
125,2020-11-16,2020,REG,10,CHI,1,12,30,0,2,2,19,0,25,50.0,9,36.0
0,1970-01-01,2020,DNP,11,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
126,2020-11-29,2020,REG,12,CHI,0,2,8,0,0,0,0,0,9,13.2,10,40.0
127,2020-12-06,2020,REG,13,CHI,0,10,59,1,2,1,4,0,17,24.6,10,33.3
128,2020-12-13,2020,REG,14,CHI,0,6,26,0,1,0,0,0,19,31.7,5,18.5
129,2020-12-20,2020,REG,15,CHI,0,1,3,0,1,1,4,0,6,9.4,6,20.7
130,2020-12-27,2020,REG,16,CHI,0,0,0,0,0,0,0,0,0,0.0,3,9.7
131,2021-01-03,2020,REG,17,CHI,0,4,18,0,0,0,0,0,12,16.0,6,26.1
132,2021-01-10,2020,POST,18,CHI,0,1,2,0,0,0,0,0,7,14.3,12,50.0
133,2021-09-12,2021,REG,1,ATL,1,7,54,0,2,2,13,0,24,33.3,11,42.3
134,2021-09-19,2021,REG,2,ATL,0,7,11,1,7,5,58,1,24,33.3,11,36.7
135,2021-09-26,2021,REG,3,ATL,0,7,20,0,7,6,82,0,26,41.9,7,30.4
136,2021-10-03,2021,REG,4,ATL,1,6,34,0,6,5,82,3,23,30.3,9,33.3
137,2021-10-10,2021,REG,5,ATL,0,14,54,0,9,7,60,0,46,59.0,5,20.8
0,1970-01-01,2021,DNP,6,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
138,2021-10-24,2021,REG,7,ATL,1,14,60,1,5,2,1,0,46,73.0,5,17.9
139,2021-10-31,2021,REG,8,ATL,1,9,35,0,5,5,37,1,32,60.4,5,19.2
140,2021-11-07,2021,REG,9,ATL,1,9,10,0,6,6,126,0,33,55.9,6,22.2
141,2021-11-14,2021,REG,10,ATL,1,4,25,0,2,1,14,0,15,27.8,5,20.0
0,1970-01-01,2021,DNP,11,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
142,2021-11-28,2021,REG,12,ATL,1,16,108,2,3,2,27,0,29,48.3,0,0.0
143,2021-12-05,2021,REG,13,ATL,1,13,78,0,5,3,18,0,34,47.9,0,0.0
144,2021-12-12,2021,REG,14,ATL,1,16,58,1,5,2,1,0,34,49.3,0,0.0
145,2021-12-19,2021,REG,15,ATL,1,11,18,0,2,2,5,0,37,61.7,0,0.0
146,2021-12-26,2021,REG,16,ATL,1,7,14,1,2,1,-1,0,25,54.3,5,21.7
147,2022-01-02,2021,REG,17,ATL,1,9,28,0,2,2,24,0,27,50.9,5,26.3
148,2022-01-09,2021,REG,18,ATL,1,4,11,0,1,1,1,0,18,36.0,1,3.7
149,2022-09-11,2022,REG,1,ATL,0,22,120,1,5,3,16,0,49,65.3,5,15.6
150,2022-09-18,2022,REG,2,ATL,1,10,41,0,1,0,0,0,36,59.0,7,30.4
151,2022-09-25,2022,REG,3,ATL,1,17,141,1,1,1,12,0,35,61.4,6,24.0
152,2022-10-02,2022,REG,4,ATL,1,9,38,1,0,0,0,0,16,29.1,0,0.0
0,1970-01-01,2022,DNP,5,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2022,DNP,6,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2022,DNP,7,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2022,DNP,8,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
153,2022-11-06,2022,REG,9,ATL,1,13,44,2,1,1,9,0,24,39.3,0,0.0
154,2022-11-10,2022,REG,10,ATL,1,5,18,0,1,1,2,0,24,38.1,7,24.1
155,2022-11-20,2022,REG,11,ATL,1,10,52,0,2,2,7,0,27,49.1,5,18.5
156,2022-11-27,2022,REG,12,ATL,1,11,52,0,5,3,19,0,33,57.9,5,20.8
157,2022-12-04,2022,REG,13,ATL,1,11,60,0,0,0,0,0,25,46.3,6,24.0
0,1970-01-01,2022,DNP,14,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
158,2022-12-18,2022,REG,15,ATL,1,14,52,1,3,1,0,0,37,50.0,4,18.2
159,2022-12-24,2022,REG,16,ATL,1,8,17,0,1,1,14,0,26,36.6,5,23.8
160,2023-01-01,2022,REG,17,ATL,1,9,42,1,8,6,42,0,31,50.0,6,24.0
161,2023-01-08,2022,REG,18,ATL,0,5,18,1,3,2,1,0,19,27.9,4,14.3
0,1970-01-01,2023,DNP,1,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,2,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,3,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
162,2023-10-01,2023,REG,4,ATL,0,0,0,0,0,0,0,0,1,1.7,6,27.3
163,2023-10-08,2023,REG,5,ATL,0,0,0,0,1,1,7,0,5,6.5,6,20.7
164,2023-10-15,2023,REG,6,ATL,0,1,0,0,1,1,6,0,10,12.0,5,20.8
165,2023-10-22,2023,REG,7,ATL,0,10,56,0,0,0,0,0,26,40.0,4,19.0
166,2023-10-29,2023,REG,8,ATL,0,2,7,0,0,0,0,0,12,17.6,5,14.3
167,2023-11-05,2023,REG,9,ATL,0,1,0,0,1,1,3,0,9,13.0,6,18.2
168,2023-11-12,2023,REG,10,ATL,0,3,13,0,2,2,7,0,22,31.0,6,23.1
0,1970-01-01,2023,DNP,11,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
169,2023-11-26,2023,REG,12,ATL,0,8,43,0,0,0,0,0,16,25.8,6,25.0
170,2023-12-03,2023,REG,13,ATL,0,5,11,0,2,1,6,0,21,30.9,3,10.7
171,2023-12-10,2023,REG,14,ATL,0,3,7,0,0,0,0,0,12,16.7,6,18.8
172,2023-12-17,2023,REG,15,ATL,0,5,-2,0,3,1,2,1,14,26.9,3,15.8
173,2023-12-24,2023,REG,16,ATL,0,7,26,0,2,2,7,0,13,20.3,3,10.7
174,2023-12-31,2023,REG,17,ATL,0,0,0,0,0,0,0,0,8,13.6,8,25.0
175,2024-01-07,2023,REG,18,ATL,0,5,20,0,0,0,0,0,8,13.1,9,28.1
176,2024-09-08,2024,REG,1,PIT,0,4,13,0,0,0,0,0,9,13.2,3,12.0
177,2024-09-15,2024,REG,2,PIT,0,2,3,0,0,0,0,0,4,6.1,5,20.0
178,2024-09-22,2024,REG,3,PIT,1,4,33,0,5,3,15,0,23,33.8,3,11.5
179,2024-09-29,2024,REG,4,PIT,0,6,43,0,2,2,19,0,9,12.9,3,11.1
0,1970-01-01,2024,DNP,5,PIT,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,6,PIT,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,7,PIT,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,8,PIT,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,9,PIT,0,0,0,0,0,0,0,0,0,0.0,0,0.0
180,2024-11-10,2024,REG,10,PIT,0,3,14,0,0,0,0,0,8,10.3,6,18.8
181,2024-11-17,2024,REG,11,PIT,0,1,0,0,1,1,0,0,12,15.4,4,13.8
182,2024-11-21,2024,REG,12,PIT,0,1,-2,0,0,0,0,0,8,11.6,5,25.0
183,2024-12-01,2024,REG,13,PIT,0,3,16,0,3,3,37,0,10,14.5,7,21.2
184,2024-12-08,2024,REG,14,PIT,0,4,3,0,1,1,-2,0,9,13.8,3,10.3
185,2024-12-15,2024,REG,15,PIT,0,2,9,0,1,1,-1,0,6,14.0,6,24.0
186,2024-12-21,2024,REG,16,PIT,0,0,0,0,1,1,12,1,3,5.0,7,25.9
187,2024-12-25,2024,REG,17,PIT,0,1,2,0,0,0,0,0,1,1.3,6,24.0
188,2025-01-04,2024,REG,18,PIT,0,1,1,0,0,0,0,0,8,13.1,6,23.1
189,2025-01-11,2024,POST,19,PIT,0,0,0,0,0,0,0,0,0,0.0,5,21.7
