Team,Season,Week,Date,Opp
Minnesota Vikings,1986,1,1986-09-07,Detroit Lions
Minnesota Vikings,1986,2,1986-09-14,Tampa Bay Buccaneers
Minnesota Vikings,1986,3,1986-09-21,Pittsburgh Steelers
Minnesota Vikings,1986,4,1986-09-28,Green Bay Packers
Minnesota Vikings,1986,5,1986-10-05,Chicago Bears
Minnesota Vikings,1986,6,1986-10-12,San Francisco 49ers
Minnesota Vikings,1986,7,1986-10-19,Chicago Bears
Minnesota Vikings,1986,8,1986-10-26,Cleveland Browns
Minnesota Vikings,1986,9,1986-11-02,Washington Redskins
Minnesota Vikings,1986,10,1986-11-09,Detroit Lions
Minnesota Vikings,1986,11,1986-11-16,New York Giants
Minnesota Vikings,1986,12,1986-11-23,Cincinnati Bengals
Minnesota Vikings,1986,13,1986-11-30,Tampa Bay Buccaneers
Minnesota Vikings,1986,14,1986-12-07,Green Bay Packers
Minnesota Vikings,1986,15,1986-12-14,Houston Oilers
Minnesota Vikings,1986,16,1986-12-21,New Orleans Saints
Minnesota Vikings,1987,1,1987-09-13,Detroit Lions
Minnesota Vikings,1987,2,1987-09-20,Los Angeles Rams
Minnesota Vikings,1987,4,1987-10-04,Green Bay Packers
Minnesota Vikings,1987,5,1987-10-11,Chicago Bears
Minnesota Vikings,1987,6,1987-10-18,Tampa Bay Buccaneers
Minnesota Vikings,1987,7,1987-10-26,Denver Broncos
Minnesota Vikings,1987,8,1987-11-01,Seattle Seahawks
Minnesota Vikings,1987,9,1987-11-08,Los Angeles Raiders
Minnesota Vikings,1987,10,1987-11-15,Tampa Bay Buccaneers
Minnesota Vikings,1987,11,1987-11-22,Atlanta Falcons
Minnesota Vikings,1987,12,1987-11-26,Dallas Cowboys
Minnesota Vikings,1987,13,1987-12-06,Chicago Bears
Minnesota Vikings,1987,14,1987-12-13,Green Bay Packers
Minnesota Vikings,1987,15,1987-12-20,Detroit Lions
Minnesota Vikings,1987,16,1987-12-26,Washington Redskins
Minnesota Vikings,1987,17,1988-01-03,New Orleans Saints
Minnesota Vikings,1987,18,1988-01-09,San Francisco 49ers
Minnesota Vikings,1987,19,1988-01-17,Washington Redskins
Minnesota Vikings,1988,1,1988-09-04,Buffalo Bills
Minnesota Vikings,1988,2,1988-09-11,New England Patriots
Minnesota Vikings,1988,3,1988-09-18,Chicago Bears
Minnesota Vikings,1988,4,1988-09-25,Philadelphia Eagles
Minnesota Vikings,1988,5,1988-10-02,Miami Dolphins
Minnesota Vikings,1988,6,1988-10-09,Tampa Bay Buccaneers
Minnesota Vikings,1988,7,1988-10-16,Green Bay Packers
Minnesota Vikings,1988,8,1988-10-23,Tampa Bay Buccaneers
Minnesota Vikings,1988,9,1988-10-30,San Francisco 49ers
Minnesota Vikings,1988,10,1988-11-06,Detroit Lions
Minnesota Vikings,1988,11,1988-11-13,Dallas Cowboys
Minnesota Vikings,1988,12,1988-11-20,Indianapolis Colts
Minnesota Vikings,1988,13,1988-11-24,Detroit Lions
Minnesota Vikings,1988,14,1988-12-04,New Orleans Saints
Minnesota Vikings,1988,15,1988-12-11,Green Bay Packers
Minnesota Vikings,1988,16,1988-12-19,Chicago Bears
Minnesota Vikings,1988,17,1988-12-26,Los Angeles Rams
Minnesota Vikings,1988,18,1989-01-01,San Francisco 49ers
Minnesota Vikings,1989,1,1989-09-10,Houston Oilers
Minnesota Vikings,1989,2,1989-09-17,Chicago Bears
Minnesota Vikings,1989,3,1989-09-24,Pittsburgh Steelers
Minnesota Vikings,1989,4,1989-10-01,Tampa Bay Buccaneers
Minnesota Vikings,1989,5,1989-10-08,Detroit Lions
Minnesota Vikings,1989,6,1989-10-15,Green Bay Packers
Minnesota Vikings,1989,7,1989-10-22,Detroit Lions
Minnesota Vikings,1989,8,1989-10-30,New York Giants
Minnesota Vikings,1989,9,1989-11-05,Los Angeles Rams
Minnesota Vikings,1989,10,1989-11-12,Tampa Bay Buccaneers
Minnesota Vikings,1989,11,1989-11-19,Philadelphia Eagles
Minnesota Vikings,1989,12,1989-11-26,Green Bay Packers
Minnesota Vikings,1989,13,1989-12-03,Chicago Bears
Minnesota Vikings,1989,14,1989-12-10,Atlanta Falcons
Minnesota Vikings,1989,15,1989-12-17,Cleveland Browns
Minnesota Vikings,1989,16,1989-12-25,Cincinnati Bengals
Minnesota Vikings,1989,17,1990-01-06,San Francisco 49ers
Minnesota Vikings,1990,1,1990-09-09,Kansas City Chiefs
Minnesota Vikings,1990,2,1990-09-16,New Orleans Saints
Minnesota Vikings,1990,3,1990-09-23,Chicago Bears
Minnesota Vikings,1990,4,1990-09-30,Tampa Bay Buccaneers
Minnesota Vikings,1990,5,1990-10-07,Detroit Lions
Minnesota Vikings,1990,6,1990-10-15,Philadelphia Eagles
Minnesota Vikings,1990,8,1990-10-28,Green Bay Packers
Minnesota Vikings,1990,9,1990-11-04,Denver Broncos
Minnesota Vikings,1990,10,1990-11-11,Detroit Lions
Minnesota Vikings,1990,11,1990-11-18,Seattle Seahawks
Minnesota Vikings,1990,12,1990-11-25,Chicago Bears
Minnesota Vikings,1990,13,1990-12-02,Green Bay Packers
Minnesota Vikings,1990,14,1990-12-09,New York Giants
Minnesota Vikings,1990,15,1990-12-16,Tampa Bay Buccaneers
Minnesota Vikings,1990,16,1990-12-22,Los Angeles Raiders
Minnesota Vikings,1990,17,1990-12-30,San Francisco 49ers
Minnesota Vikings,1991,1,1991-09-01,Chicago Bears
Minnesota Vikings,1991,2,1991-09-08,Atlanta Falcons
Minnesota Vikings,1991,3,1991-09-15,San Francisco 49ers
Minnesota Vikings,1991,4,1991-09-22,New Orleans Saints
Minnesota Vikings,1991,5,1991-09-29,Denver Broncos
Minnesota Vikings,1991,6,1991-10-06,Detroit Lions
Minnesota Vikings,1991,7,1991-10-13,Phoenix Cardinals
Minnesota Vikings,1991,8,1991-10-20,New England Patriots
Minnesota Vikings,1991,9,1991-10-27,Phoenix Cardinals
Minnesota Vikings,1991,10,1991-11-03,Tampa Bay Buccaneers
Minnesota Vikings,1991,11,1991-11-11,Chicago Bears
Minnesota Vikings,1991,12,1991-11-17,Green Bay Packers
Minnesota Vikings,1991,13,1991-11-24,Detroit Lions
Minnesota Vikings,1991,15,1991-12-08,Tampa Bay Buccaneers
Minnesota Vikings,1991,16,1991-12-15,Los Angeles Rams
Minnesota Vikings,1991,17,1991-12-21,Green Bay Packers
Minnesota Vikings,1992,1,1992-09-06,Green Bay Packers
Minnesota Vikings,1992,2,1992-09-13,Detroit Lions
Minnesota Vikings,1992,3,1992-09-20,Tampa Bay Buccaneers
Minnesota Vikings,1992,4,1992-09-27,Cincinnati Bengals
Minnesota Vikings,1992,5,1992-10-04,Chicago Bears
Minnesota Vikings,1992,7,1992-10-15,Detroit Lions
Minnesota Vikings,1992,8,1992-10-25,Washington Redskins
Minnesota Vikings,1992,9,1992-11-02,Chicago Bears
Minnesota Vikings,1992,10,1992-11-08,Tampa Bay Buccaneers
Minnesota Vikings,1992,11,1992-11-15,Houston Oilers
Minnesota Vikings,1992,12,1992-11-22,Cleveland Browns
Minnesota Vikings,1992,13,1992-11-29,Los Angeles Rams
Minnesota Vikings,1992,14,1992-12-06,Philadelphia Eagles
Minnesota Vikings,1992,15,1992-12-13,San Francisco 49ers
Minnesota Vikings,1992,16,1992-12-20,Pittsburgh Steelers
Minnesota Vikings,1992,17,1992-12-27,Green Bay Packers
Minnesota Vikings,1992,18,1993-01-02,Washington Redskins
Minnesota Vikings,1993,1,1993-09-05,Los Angeles Raiders
Minnesota Vikings,1993,2,1993-09-12,Chicago Bears
Minnesota Vikings,1993,4,1993-09-26,Green Bay Packers
Minnesota Vikings,1993,5,1993-10-03,San Francisco 49ers
Minnesota Vikings,1993,6,1993-10-10,Tampa Bay Buccaneers
Minnesota Vikings,1993,8,1993-10-25,Chicago Bears
Minnesota Vikings,1993,9,1993-10-31,Detroit Lions
Minnesota Vikings,1993,10,1993-11-07,San Diego Chargers
Minnesota Vikings,1993,11,1993-11-14,Denver Broncos
Minnesota Vikings,1993,12,1993-11-21,Tampa Bay Buccaneers
Minnesota Vikings,1993,13,1993-11-28,New Orleans Saints
Minnesota Vikings,1993,14,1993-12-05,Detroit Lions
Minnesota Vikings,1993,15,1993-12-12,Dallas Cowboys
Minnesota Vikings,1993,16,1993-12-19,Green Bay Packers
Minnesota Vikings,1993,17,1993-12-26,Kansas City Chiefs
Minnesota Vikings,1993,18,1993-12-31,Washington Redskins
Minnesota Vikings,1993,19,1994-01-09,New York Giants
Minnesota Vikings,1994,1,1994-09-04,Green Bay Packers
Minnesota Vikings,1994,2,1994-09-11,Detroit Lions
Minnesota Vikings,1994,3,1994-09-18,Chicago Bears
Minnesota Vikings,1994,4,1994-09-25,Miami Dolphins
Minnesota Vikings,1994,5,1994-10-02,Arizona Cardinals
Minnesota Vikings,1994,6,1994-10-10,New York Giants
Minnesota Vikings,1994,8,1994-10-20,Green Bay Packers
Minnesota Vikings,1994,9,1994-10-30,Tampa Bay Buccaneers
Minnesota Vikings,1994,10,1994-11-06,New Orleans Saints
Minnesota Vikings,1994,11,1994-11-13,New England Patriots
Minnesota Vikings,1994,12,1994-11-20,New York Jets
Minnesota Vikings,1994,13,1994-11-27,Tampa Bay Buccaneers
Minnesota Vikings,1994,14,1994-12-01,Chicago Bears
Minnesota Vikings,1994,15,1994-12-11,Buffalo Bills
Minnesota Vikings,1994,16,1994-12-17,Detroit Lions
Minnesota Vikings,1994,17,1994-12-26,San Francisco 49ers
Minnesota Vikings,1994,18,1995-01-01,Chicago Bears
Minnesota Vikings,1995,1,1995-09-03,Chicago Bears
Minnesota Vikings,1995,2,1995-09-10,Detroit Lions
Minnesota Vikings,1995,3,1995-09-17,Dallas Cowboys
Minnesota Vikings,1995,4,1995-09-24,Pittsburgh Steelers
Minnesota Vikings,1995,6,1995-10-08,Houston Oilers
Minnesota Vikings,1995,7,1995-10-15,Tampa Bay Buccaneers
Minnesota Vikings,1995,8,1995-10-22,Green Bay Packers
Minnesota Vikings,1995,9,1995-10-30,Chicago Bears
Minnesota Vikings,1995,10,1995-11-05,Green Bay Packers
Minnesota Vikings,1995,11,1995-11-12,Arizona Cardinals
Minnesota Vikings,1995,12,1995-11-19,New Orleans Saints
Minnesota Vikings,1995,13,1995-11-23,Detroit Lions
Minnesota Vikings,1995,14,1995-12-03,Tampa Bay Buccaneers
Minnesota Vikings,1995,15,1995-12-09,Cleveland Browns
Minnesota Vikings,1995,16,1995-12-18,San Francisco 49ers
Minnesota Vikings,1995,17,1995-12-24,Cincinnati Bengals
Minnesota Vikings,1996,1,1996-09-01,Detroit Lions
Minnesota Vikings,1996,2,1996-09-08,Atlanta Falcons
Minnesota Vikings,1996,3,1996-09-15,Chicago Bears
Minnesota Vikings,1996,4,1996-09-22,Green Bay Packers
Minnesota Vikings,1996,5,1996-09-29,New York Giants
Minnesota Vikings,1996,6,1996-10-06,Carolina Panthers
Minnesota Vikings,1996,7,1996-10-13,Tampa Bay Buccaneers
Minnesota Vikings,1996,9,1996-10-28,Chicago Bears
Minnesota Vikings,1996,10,1996-11-03,Kansas City Chiefs
Minnesota Vikings,1996,11,1996-11-10,Seattle Seahawks
Minnesota Vikings,1996,12,1996-11-17,Oakland Raiders
Minnesota Vikings,1996,13,1996-11-24,Denver Broncos
Minnesota Vikings,1996,14,1996-12-01,Arizona Cardinals
Minnesota Vikings,1996,15,1996-12-08,Detroit Lions
Minnesota Vikings,1996,16,1996-12-15,Tampa Bay Buccaneers
Minnesota Vikings,1996,17,1996-12-22,Green Bay Packers
Minnesota Vikings,1996,18,1996-12-28,Dallas Cowboys
Minnesota Vikings,1997,1,1997-08-31,Buffalo Bills
Minnesota Vikings,1997,2,1997-09-07,Chicago Bears
Minnesota Vikings,1997,3,1997-09-14,Tampa Bay Buccaneers
Minnesota Vikings,1997,4,1997-09-21,Green Bay Packers
Minnesota Vikings,1997,5,1997-09-28,Philadelphia Eagles
Minnesota Vikings,1997,6,1997-10-05,Arizona Cardinals
Minnesota Vikings,1997,7,1997-10-12,Carolina Panthers
Minnesota Vikings,1997,9,1997-10-26,Tampa Bay Buccaneers
Minnesota Vikings,1997,10,1997-11-02,New England Patriots
Minnesota Vikings,1997,11,1997-11-09,Chicago Bears
Minnesota Vikings,1997,12,1997-11-16,Detroit Lions
Minnesota Vikings,1997,13,1997-11-23,New York Jets
Minnesota Vikings,1997,14,1997-12-01,Green Bay Packers
Minnesota Vikings,1997,15,1997-12-07,San Francisco 49ers
Minnesota Vikings,1997,16,1997-12-14,Detroit Lions
Minnesota Vikings,1997,17,1997-12-21,Indianapolis Colts
Minnesota Vikings,1997,18,1997-12-27,New York Giants
Minnesota Vikings,1997,19,1998-01-03,San Francisco 49ers
Minnesota Vikings,1998,1,1998-09-06,Tampa Bay Buccaneers
Minnesota Vikings,1998,2,1998-09-13,St. Louis Rams
Minnesota Vikings,1998,3,1998-09-20,Detroit Lions
Minnesota Vikings,1998,4,1998-09-27,Chicago Bears
Minnesota Vikings,1998,5,1998-10-05,Green Bay Packers
Minnesota Vikings,1998,7,1998-10-18,Washington Redskins
Minnesota Vikings,1998,8,1998-10-25,Detroit Lions
Minnesota Vikings,1998,9,1998-11-01,Tampa Bay Buccaneers
Minnesota Vikings,1998,10,1998-11-08,New Orleans Saints
Minnesota Vikings,1998,11,1998-11-15,Cincinnati Bengals
Minnesota Vikings,1998,12,1998-11-22,Green Bay Packers
Minnesota Vikings,1998,13,1998-11-26,Dallas Cowboys
Minnesota Vikings,1998,14,1998-12-06,Chicago Bears
Minnesota Vikings,1998,15,1998-12-13,Baltimore Ravens
Minnesota Vikings,1998,16,1998-12-20,Jacksonville Jaguars
Minnesota Vikings,1998,17,1998-12-26,Tennessee Oilers
Minnesota Vikings,1998,18,1999-01-10,Arizona Cardinals
Minnesota Vikings,1998,19,1999-01-17,Atlanta Falcons
Minnesota Vikings,1999,1,1999-09-12,Atlanta Falcons
Minnesota Vikings,1999,2,1999-09-19,Oakland Raiders
Minnesota Vikings,1999,3,1999-09-26,Green Bay Packers
Minnesota Vikings,1999,4,1999-10-03,Tampa Bay Buccaneers
Minnesota Vikings,1999,5,1999-10-10,Chicago Bears
Minnesota Vikings,1999,6,1999-10-17,Detroit Lions
Minnesota Vikings,1999,7,1999-10-24,San Francisco 49ers
Minnesota Vikings,1999,8,1999-10-31,Denver Broncos
Minnesota Vikings,1999,9,1999-11-08,Dallas Cowboys
Minnesota Vikings,1999,10,1999-11-14,Chicago Bears
Minnesota Vikings,1999,12,1999-11-28,San Diego Chargers
Minnesota Vikings,1999,13,1999-12-06,Tampa Bay Buccaneers
Minnesota Vikings,1999,14,1999-12-12,Kansas City Chiefs
Minnesota Vikings,1999,15,1999-12-20,Green Bay Packers
Minnesota Vikings,1999,16,1999-12-26,New York Giants
Minnesota Vikings,1999,17,2000-01-02,Detroit Lions
Minnesota Vikings,1999,18,2000-01-09,Dallas Cowboys
Minnesota Vikings,1999,19,2000-01-16,St. Louis Rams
Minnesota Vikings,2000,1,2000-09-03,Chicago Bears
Minnesota Vikings,2000,2,2000-09-10,Miami Dolphins
Minnesota Vikings,2000,3,2000-09-17,New England Patriots
Minnesota Vikings,2000,5,2000-10-01,Detroit Lions
Minnesota Vikings,2000,6,2000-10-09,Tampa Bay Buccaneers
Minnesota Vikings,2000,7,2000-10-15,Chicago Bears
Minnesota Vikings,2000,8,2000-10-22,Buffalo Bills
Minnesota Vikings,2000,9,2000-10-29,Tampa Bay Buccaneers
Minnesota Vikings,2000,10,2000-11-06,Green Bay Packers
Minnesota Vikings,2000,11,2000-11-12,Arizona Cardinals
Minnesota Vikings,2000,12,2000-11-19,Carolina Panthers
Minnesota Vikings,2000,13,2000-11-23,Dallas Cowboys
Minnesota Vikings,2000,14,2000-11-30,Detroit Lions
Minnesota Vikings,2000,15,2000-12-10,St. Louis Rams
Minnesota Vikings,2000,16,2000-12-17,Green Bay Packers
Minnesota Vikings,2000,17,2000-12-24,Indianapolis Colts
Minnesota Vikings,2000,18,2001-01-06,New Orleans Saints
Minnesota Vikings,2000,19,2001-01-14,New York Giants
Minnesota Vikings,2001,1,2001-09-09,Carolina Panthers
Minnesota Vikings,2001,2,2001-09-23,Chicago Bears
Minnesota Vikings,2001,3,2001-09-30,Tampa Bay Buccaneers
Minnesota Vikings,2001,4,2001-10-07,New Orleans Saints
Minnesota Vikings,2001,5,2001-10-14,Detroit Lions
Minnesota Vikings,2001,6,2001-10-21,Green Bay Packers
Minnesota Vikings,2001,7,2001-10-28,Tampa Bay Buccaneers
Minnesota Vikings,2001,9,2001-11-11,Philadelphia Eagles
Minnesota Vikings,2001,10,2001-11-19,New York Giants
Minnesota Vikings,2001,11,2001-11-25,Chicago Bears
Minnesota Vikings,2001,12,2001-12-02,Pittsburgh Steelers
Minnesota Vikings,2001,13,2001-12-09,Tennessee Titans
Minnesota Vikings,2001,14,2001-12-16,Detroit Lions
Minnesota Vikings,2001,15,2001-12-23,Jacksonville Jaguars
Minnesota Vikings,2001,16,2001-12-30,Green Bay Packers
Minnesota Vikings,2001,17,2002-01-07,Baltimore Ravens
Minnesota Vikings,2002,1,2002-09-08,Chicago Bears
Minnesota Vikings,2002,2,2002-09-15,Buffalo Bills
Minnesota Vikings,2002,3,2002-09-22,Carolina Panthers
Minnesota Vikings,2002,4,2002-09-29,Seattle Seahawks
Minnesota Vikings,2002,6,2002-10-13,Detroit Lions
Minnesota Vikings,2002,7,2002-10-20,New York Jets
Minnesota Vikings,2002,8,2002-10-27,Chicago Bears
Minnesota Vikings,2002,9,2002-11-03,Tampa Bay Buccaneers
Minnesota Vikings,2002,10,2002-11-10,New York Giants
Minnesota Vikings,2002,11,2002-11-17,Green Bay Packers
Minnesota Vikings,2002,12,2002-11-24,New England Patriots
Minnesota Vikings,2002,13,2002-12-01,Atlanta Falcons
Minnesota Vikings,2002,14,2002-12-08,Green Bay Packers
Minnesota Vikings,2002,15,2002-12-15,New Orleans Saints
Minnesota Vikings,2002,16,2002-12-21,Miami Dolphins
Minnesota Vikings,2002,17,2002-12-29,Detroit Lions
Minnesota Vikings,2003,1,2003-09-07,Green Bay Packers
Minnesota Vikings,2003,2,2003-09-14,Chicago Bears
Minnesota Vikings,2003,3,2003-09-21,Detroit Lions
Minnesota Vikings,2003,4,2003-09-28,San Francisco 49ers
Minnesota Vikings,2003,5,2003-10-05,Atlanta Falcons
Minnesota Vikings,2003,7,2003-10-19,Denver Broncos
Minnesota Vikings,2003,8,2003-10-26,New York Giants
Minnesota Vikings,2003,9,2003-11-02,Green Bay Packers
Minnesota Vikings,2003,10,2003-11-09,San Diego Chargers
Minnesota Vikings,2003,11,2003-11-16,Oakland Raiders
Minnesota Vikings,2003,12,2003-11-23,Detroit Lions
Minnesota Vikings,2003,13,2003-11-30,St. Louis Rams
Minnesota Vikings,2003,14,2003-12-07,Seattle Seahawks
Minnesota Vikings,2003,15,2003-12-14,Chicago Bears
Minnesota Vikings,2003,16,2003-12-20,Kansas City Chiefs
Minnesota Vikings,2003,17,2003-12-28,Arizona Cardinals
Minnesota Vikings,2004,1,2004-09-12,Dallas Cowboys
Minnesota Vikings,2004,2,2004-09-20,Philadelphia Eagles
Minnesota Vikings,2004,3,2004-09-26,Chicago Bears
Minnesota Vikings,2004,5,2004-10-10,Houston Texans
Minnesota Vikings,2004,6,2004-10-17,New Orleans Saints
Minnesota Vikings,2004,7,2004-10-24,Tennessee Titans
Minnesota Vikings,2004,8,2004-10-31,New York Giants
Minnesota Vikings,2004,9,2004-11-08,Indianapolis Colts
Minnesota Vikings,2004,10,2004-11-14,Green Bay Packers
Minnesota Vikings,2004,11,2004-11-21,Detroit Lions
Minnesota Vikings,2004,12,2004-11-28,Jacksonville Jaguars
Minnesota Vikings,2004,13,2004-12-05,Chicago Bears
Minnesota Vikings,2004,14,2004-12-12,Seattle Seahawks
Minnesota Vikings,2004,15,2004-12-19,Detroit Lions
Minnesota Vikings,2004,16,2004-12-24,Green Bay Packers
Minnesota Vikings,2004,17,2005-01-02,Washington Redskins
Minnesota Vikings,2004,18,2005-01-09,Green Bay Packers
Minnesota Vikings,2004,19,2005-01-16,Philadelphia Eagles
Minnesota Vikings,2005,1,2005-09-11,Tampa Bay Buccaneers
Minnesota Vikings,2005,2,2005-09-18,Cincinnati Bengals
Minnesota Vikings,2005,3,2005-09-25,New Orleans Saints
Minnesota Vikings,2005,4,2005-10-02,Atlanta Falcons
Minnesota Vikings,2005,6,2005-10-16,Chicago Bears
Minnesota Vikings,2005,7,2005-10-23,Green Bay Packers
Minnesota Vikings,2005,8,2005-10-30,Carolina Panthers
Minnesota Vikings,2005,9,2005-11-06,Detroit Lions
Minnesota Vikings,2005,10,2005-11-13,New York Giants
Minnesota Vikings,2005,11,2005-11-21,Green Bay Packers
Minnesota Vikings,2005,12,2005-11-27,Cleveland Browns
Minnesota Vikings,2005,13,2005-12-04,Detroit Lions
Minnesota Vikings,2005,14,2005-12-11,St. Louis Rams
Minnesota Vikings,2005,15,2005-12-18,Pittsburgh Steelers
Minnesota Vikings,2005,16,2005-12-25,Baltimore Ravens
Minnesota Vikings,2005,17,2006-01-01,Chicago Bears
Minnesota Vikings,2006,1,2006-09-11,Washington Redskins
Minnesota Vikings,2006,2,2006-09-17,Carolina Panthers
Minnesota Vikings,2006,3,2006-09-24,Chicago Bears
Minnesota Vikings,2006,4,2006-10-01,Buffalo Bills
Minnesota Vikings,2006,5,2006-10-08,Detroit Lions
Minnesota Vikings,2006,7,2006-10-22,Seattle Seahawks
Minnesota Vikings,2006,8,2006-10-30,New England Patriots
Minnesota Vikings,2006,9,2006-11-05,San Francisco 49ers
Minnesota Vikings,2006,10,2006-11-12,Green Bay Packers
Minnesota Vikings,2006,11,2006-11-19,Miami Dolphins
Minnesota Vikings,2006,12,2006-11-26,Arizona Cardinals
Minnesota Vikings,2006,13,2006-12-03,Chicago Bears
Minnesota Vikings,2006,14,2006-12-10,Detroit Lions
Minnesota Vikings,2006,15,2006-12-17,New York Jets
Minnesota Vikings,2006,16,2006-12-21,Green Bay Packers
Minnesota Vikings,2006,17,2006-12-31,St. Louis Rams
Minnesota Vikings,2007,1,2007-09-09,Atlanta Falcons
Minnesota Vikings,2007,2,2007-09-16,Detroit Lions
Minnesota Vikings,2007,3,2007-09-23,Kansas City Chiefs
Minnesota Vikings,2007,4,2007-09-30,Green Bay Packers
Minnesota Vikings,2007,6,2007-10-14,Chicago Bears
Minnesota Vikings,2007,7,2007-10-21,Dallas Cowboys
Minnesota Vikings,2007,8,2007-10-28,Philadelphia Eagles
Minnesota Vikings,2007,9,2007-11-04,San Diego Chargers
Minnesota Vikings,2007,10,2007-11-11,Green Bay Packers
Minnesota Vikings,2007,11,2007-11-18,Oakland Raiders
Minnesota Vikings,2007,12,2007-11-25,New York Giants
Minnesota Vikings,2007,13,2007-12-02,Detroit Lions
Minnesota Vikings,2007,14,2007-12-09,San Francisco 49ers
Minnesota Vikings,2007,15,2007-12-17,Chicago Bears
Minnesota Vikings,2007,16,2007-12-23,Washington Redskins
Minnesota Vikings,2007,17,2007-12-30,Denver Broncos
Minnesota Vikings,2008,1,2008-09-08,Green Bay Packers
Minnesota Vikings,2008,2,2008-09-14,Indianapolis Colts
Minnesota Vikings,2008,3,2008-09-21,Carolina Panthers
Minnesota Vikings,2008,4,2008-09-28,Tennessee Titans
Minnesota Vikings,2008,5,2008-10-06,New Orleans Saints
Minnesota Vikings,2008,6,2008-10-12,Detroit Lions
Minnesota Vikings,2008,7,2008-10-19,Chicago Bears
Minnesota Vikings,2008,9,2008-11-02,Houston Texans
Minnesota Vikings,2008,10,2008-11-09,Green Bay Packers
Minnesota Vikings,2008,11,2008-11-16,Tampa Bay Buccaneers
Minnesota Vikings,2008,12,2008-11-23,Jacksonville Jaguars
Minnesota Vikings,2008,13,2008-11-30,Chicago Bears
Minnesota Vikings,2008,14,2008-12-07,Detroit Lions
Minnesota Vikings,2008,15,2008-12-14,Arizona Cardinals
Minnesota Vikings,2008,16,2008-12-21,Atlanta Falcons
Minnesota Vikings,2008,17,2008-12-28,New York Giants
Minnesota Vikings,2008,18,2009-01-04,Philadelphia Eagles
Minnesota Vikings,2009,1,2009-09-13,Cleveland Browns
Minnesota Vikings,2009,2,2009-09-20,Detroit Lions
Minnesota Vikings,2009,3,2009-09-27,San Francisco 49ers
Minnesota Vikings,2009,4,2009-10-05,Green Bay Packers
Minnesota Vikings,2009,5,2009-10-11,St. Louis Rams
Minnesota Vikings,2009,6,2009-10-18,Baltimore Ravens
Minnesota Vikings,2009,7,2009-10-25,Pittsburgh Steelers
Minnesota Vikings,2009,8,2009-11-01,Green Bay Packers
Minnesota Vikings,2009,10,2009-11-15,Detroit Lions
Minnesota Vikings,2009,11,2009-11-22,Seattle Seahawks
Minnesota Vikings,2009,12,2009-11-29,Chicago Bears
Minnesota Vikings,2009,13,2009-12-06,Arizona Cardinals
Minnesota Vikings,2009,14,2009-12-13,Cincinnati Bengals
Minnesota Vikings,2009,15,2009-12-20,Carolina Panthers
Minnesota Vikings,2009,16,2009-12-28,Chicago Bears
Minnesota Vikings,2009,17,2010-01-03,New York Giants
Minnesota Vikings,2009,18,2010-01-17,Dallas Cowboys
Minnesota Vikings,2009,19,2010-01-24,New Orleans Saints
Minnesota Vikings,2010,1,2010-09-09,New Orleans Saints
Minnesota Vikings,2010,2,2010-09-19,Miami Dolphins
Minnesota Vikings,2010,3,2010-09-26,Detroit Lions
Minnesota Vikings,2010,5,2010-10-11,New York Jets
Minnesota Vikings,2010,6,2010-10-17,Dallas Cowboys
Minnesota Vikings,2010,7,2010-10-24,Green Bay Packers
Minnesota Vikings,2010,8,2010-10-31,New England Patriots
Minnesota Vikings,2010,9,2010-11-07,Arizona Cardinals
Minnesota Vikings,2010,10,2010-11-14,Chicago Bears
Minnesota Vikings,2010,11,2010-11-21,Green Bay Packers
Minnesota Vikings,2010,12,2010-11-28,Washington Redskins
Minnesota Vikings,2010,13,2010-12-05,Buffalo Bills
Minnesota Vikings,2010,14,2010-12-13,New York Giants
Minnesota Vikings,2010,15,2010-12-20,Chicago Bears
Minnesota Vikings,2010,16,2010-12-28,Philadelphia Eagles
Minnesota Vikings,2010,17,2011-01-02,Detroit Lions
Minnesota Vikings,2011,1,2011-09-11,San Diego Chargers
Minnesota Vikings,2011,2,2011-09-18,Tampa Bay Buccaneers
Minnesota Vikings,2011,3,2011-09-25,Detroit Lions
Minnesota Vikings,2011,4,2011-10-02,Kansas City Chiefs
Minnesota Vikings,2011,5,2011-10-09,Arizona Cardinals
Minnesota Vikings,2011,6,2011-10-16,Chicago Bears
Minnesota Vikings,2011,7,2011-10-23,Green Bay Packers
Minnesota Vikings,2011,8,2011-10-30,Carolina Panthers
Minnesota Vikings,2011,10,2011-11-14,Green Bay Packers
Minnesota Vikings,2011,11,2011-11-20,Oakland Raiders
Minnesota Vikings,2011,12,2011-11-27,Atlanta Falcons
Minnesota Vikings,2011,13,2011-12-04,Denver Broncos
Minnesota Vikings,2011,14,2011-12-11,Detroit Lions
Minnesota Vikings,2011,15,2011-12-18,New Orleans Saints
Minnesota Vikings,2011,16,2011-12-24,Washington Redskins
Minnesota Vikings,2011,17,2012-01-01,Chicago Bears
Minnesota Vikings,2012,1,2012-09-09,Jacksonville Jaguars
Minnesota Vikings,2012,2,2012-09-16,Indianapolis Colts
Minnesota Vikings,2012,3,2012-09-23,San Francisco 49ers
Minnesota Vikings,2012,4,2012-09-30,Detroit Lions
Minnesota Vikings,2012,5,2012-10-07,Tennessee Titans
Minnesota Vikings,2012,6,2012-10-14,Washington Redskins
Minnesota Vikings,2012,7,2012-10-21,Arizona Cardinals
Minnesota Vikings,2012,8,2012-10-25,Tampa Bay Buccaneers
