CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
46,2024-09-29,2024,REG,4,1,13,43,0,5,4,19,0,35,54.7,0,0.0
47,2024-10-06,2024,REG,5,0,12,89,1,4,4,3,0,28,46.7,0,0.0
0,1970-01-01,2024,DNP,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0
48,2024-10-20,2024,REG,7,1,7,18,0,3,2,7,0,30,50.0,0,0.0
49,2024-10-27,2024,REG,8,1,20,48,2,3,3,17,0,54,80.6,0,0.0
50,2024-11-03,2024,REG,9,1,10,16,1,5,5,38,1,51,73.9,0,0.0
51,2024-11-10,2024,REG,10,1,20,74,0,1,1,3,0,45,70.3,0,0.0
52,2024-11-17,2024,REG,11,1,20,73,0,4,4,16,0,58,76.3,0,0.0
53,2024-11-24,2024,REG,12,1,8,13,0,2,0,0,0,29,42.0,0,0.0
54,2024-12-01,2024,REG,13,1,18,73,0,3,3,21,0,56,77.8,0,0.0
0,1970-01-01,2024,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
55,2024-12-15,2024,REG,15,1,13,69,0,1,1,16,0,33,64.7,0,0.0
56,2024-12-22,2024,REG,16,1,12,60,1,1,1,13,0,32,43.8,0,0.0
57,2024-12-28,2024,REG,17,1,2,1,0,1,0,0,0,24,45.3,0,0.0
0,1970-01-01,2024,DNP,18,0,0,0,0,0,0,0,0,0,0.0,0,0.0
