CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
42,2020-01-19,2019,POST,20,1,12,56,1,5,5,27,1,41,65.1,0,0.0
43,2020-09-13,2020,REG,1,1,16,66,1,6,4,10,0,42,53.8,0,0.0
44,2020-09-20,2020,REG,2,1,18,168,2,8,4,68,1,35,47.9,0,0.0
45,2020-09-27,2020,REG,3,1,16,69,1,4,2,17,0,44,71.0,0,0.0
46,2020-10-05,2020,REG,4,1,15,71,0,5,5,40,1,33,52.4,0,0.0
0,1970-01-01,2020,DNP,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0
47,2020-10-18,2020,REG,6,1,10,15,1,5,3,26,0,36,57.1,0,0.0
0,1970-01-01,2020,DNP,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2020,DNP,8,0,0,0,0,0,0,0,0,0,0.0,0,0.0
48,2020-11-05,2020,REG,9,1,15,58,0,5,5,21,0,40,60.6,0,0.0
49,2020-11-15,2020,REG,10,1,13,46,0,6,5,49,0,41,63.1,0,0.0
50,2020-11-22,2020,REG,11,1,10,41,1,4,4,30,0,30,50.0,0,0.0
51,2020-11-29,2020,REG,12,1,17,90,0,2,1,0,0,38,53.5,0,0.0
52,2020-12-06,2020,REG,13,1,15,130,1,3,3,18,0,40,65.6,0,0.0
53,2020-12-13,2020,REG,14,1,15,69,0,3,2,6,0,47,70.1,0,0.0
54,2020-12-19,2020,REG,15,1,20,145,1,4,3,13,0,56,90.3,0,0.0
55,2020-12-27,2020,REG,16,1,10,94,0,3,2,14,0,25,37.9,0,0.0
56,2021-01-03,2020,REG,17,1,11,42,1,5,4,43,0,32,69.6,0,0.0
57,2021-01-16,2020,POST,19,1,14,99,1,2,1,14,0,47,61.8,0,0.0
58,2021-01-24,2020,POST,20,1,6,27,0,6,4,7,0,22,31.0,0,0.0
59,2021-09-12,2021,REG,1,1,5,9,0,2,2,13,0,28,49.1,0,0.0
60,2021-09-20,2021,REG,2,1,17,67,1,6,6,48,3,45,69.2,0,0.0
61,2021-09-26,2021,REG,3,1,19,82,1,2,2,14,0,46,73.0,0,0.0
62,2021-10-03,2021,REG,4,1,15,48,0,4,3,51,0,45,62.5,1,4.0
63,2021-10-10,2021,REG,5,1,14,103,0,5,4,6,0,44,68.8,0,0.0
64,2021-10-17,2021,REG,6,1,13,76,0,4,4,34,1,35,59.3,0,0.0
65,2021-10-24,2021,REG,7,1,6,19,0,5,5,20,0,41,73.2,1,5.3
66,2021-10-28,2021,REG,8,1,15,59,1,11,7,51,0,48,65.8,0,0.0
67,2021-11-07,2021,REG,9,1,12,53,0,2,0,0,0,40,63.5,0,0.0
68,2021-11-14,2021,REG,10,1,7,25,0,6,4,61,0,34,45.9,0,0.0
0,1970-01-01,2021,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
69,2021-11-28,2021,REG,12,1,10,23,0,1,0,0,0,40,48.8,0,0.0
0,1970-01-01,2021,DNP,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0
70,2021-12-12,2021,REG,14,1,5,35,1,3,3,30,1,29,44.6,0,0.0
71,2021-12-19,2021,REG,15,1,13,58,0,2,2,12,1,39,62.9,2,8.0
72,2021-12-25,2021,REG,16,1,12,66,0,6,5,21,0,33,55.9,0,0.0
73,2022-01-02,2021,REG,17,1,8,76,0,6,5,30,0,31,41.3,0,0.0
0,1970-01-01,2021,DNP,18,0,0,0,0,0,0,0,0,0,0.0,0,0.0
74,2022-01-22,2021,POST,20,1,12,41,0,10,9,129,0,42,75.0,0,0.0
75,2022-09-11,2022,REG,1,1,5,49,0,5,3,27,0,37,60.7,0,0.0
76,2022-09-18,2022,REG,2,1,15,132,1,3,3,38,1,40,58.8,0,0.0
77,2022-09-25,2022,REG,3,1,12,36,0,4,3,11,0,39,62.9,1,4.0
78,2022-10-02,2022,REG,4,1,16,110,0,4,3,5,0,45,61.6,0,0.0
79,2022-10-09,2022,REG,5,1,13,63,0,3,2,17,0,46,73.0,0,0.0
80,2022-10-16,2022,REG,6,1,9,19,0,4,3,25,0,41,56.2,0,0.0
81,2022-10-23,2022,REG,7,1,8,23,0,10,9,53,2,40,74.1,0,0.0
82,2022-10-30,2022,REG,8,1,20,143,0,5,4,14,0,44,66.7,0,0.0
83,2022-11-06,2022,REG,9,1,9,25,0,2,2,20,0,30,40.5,0,0.0
84,2022-11-13,2022,REG,10,1,24,138,1,2,2,18,0,45,70.3,0,0.0
85,2022-11-17,2022,REG,11,1,12,40,0,7,6,20,0,40,65.6,0,0.0
86,2022-11-27,2022,REG,12,1,12,43,0,4,3,56,1,35,71.4,0,0.0
87,2022-12-04,2022,REG,13,1,9,26,0,5,5,24,0,25,37.9,0,0.0
0,1970-01-01,2022,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
88,2022-12-19,2022,REG,15,1,17,90,0,5,4,36,1,40,56.3,0,0.0
89,2022-12-25,2022,REG,16,1,6,25,0,2,2,9,0,25,37.9,0,0.0
90,2023-01-01,2022,REG,17,1,14,111,0,3,2,2,0,25,39.7,2,7.1
91,2023-01-08,2022,REG,18,1,12,48,0,4,3,20,0,33,55.0,0,0.0
92,2023-09-10,2023,REG,1,1,9,41,1,4,2,86,1,28,46.7,0,0.0
0,1970-01-01,2023,DNP,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0
93,2023-09-28,2023,REG,4,1,5,18,0,2,1,-4,0,20,35.1,0,0.0
0,1970-01-01,2023,DNP,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0
94,2023-10-22,2023,REG,7,1,8,35,0,5,3,22,0,23,35.9,0,0.0
95,2023-10-29,2023,REG,8,1,7,29,0,5,4,17,0,35,51.5,0,0.0
96,2023-11-05,2023,REG,9,1,20,73,1,6,4,26,0,41,56.9,0,0.0
97,2023-11-12,2023,REG,10,1,13,35,0,6,4,19,0,38,55.9,0,0.0
98,2023-11-19,2023,REG,11,1,4,14,0,2,1,3,0,15,20.8,0,0.0
0,1970-01-01,2023,DNP,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
99,2023-12-17,2023,REG,15,1,13,53,0,4,4,16,0,29,48.3,0,0.0
100,2023-12-24,2023,REG,16,1,21,127,0,3,1,8,0,34,51.5,0,0.0
101,2023-12-31,2023,REG,17,1,20,120,0,1,1,10,0,42,56.8,0,0.0
102,2024-01-07,2023,REG,18,1,22,111,0,5,5,30,0,49,81.7,0,0.0
103,2024-01-14,2023,POST,19,1,21,118,3,1,1,13,0,35,62.5,0,0.0
104,2024-01-20,2023,POST,20,1,18,108,0,6,3,8,0,54,80.6,0,0.0
105,2024-09-08,2024,REG,1,1,14,94,1,2,2,15,0,30,54.5,0,0.0
106,2024-09-15,2024,REG,2,1,9,32,0,6,5,36,0,33,61.1,0,0.0
107,2024-09-22,2024,REG,3,1,19,102,0,6,5,46,1,38,60.3,0,0.0
108,2024-09-29,2024,REG,4,1,22,93,0,5,4,46,0,56,82.4,0,0.0
109,2024-10-06,2024,REG,5,1,7,29,0,1,1,24,0,16,21.9,0,0.0
0,1970-01-01,2024,DNP,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0
110,2024-10-20,2024,REG,7,1,14,93,1,3,3,23,0,43,71.7,0,0.0
111,2024-10-24,2024,REG,8,1,19,58,0,2,2,37,0,46,92.0,0,0.0
112,2024-11-03,2024,REG,9,1,21,64,0,4,4,18,0,55,75.3,0,0.0
113,2024-11-10,2024,REG,10,1,17,88,0,3,2,13,0,44,52.4,0,0.0
114,2024-11-17,2024,REG,11,1,15,39,0,1,1,4,0,39,53.4,0,0.0
115,2024-11-24,2024,REG,12,1,22,106,1,4,3,23,0,56,78.9,0,0.0
116,2024-12-01,2024,REG,13,1,5,22,0,4,3,6,1,28,52.8,0,0.0
117,2024-12-08,2024,REG,14,1,13,73,1,2,2,11,0,38,63.3,0,0.0
118,2024-12-16,2024,REG,15,1,18,86,1,3,2,20,0,47,61.0,0,0.0
119,2024-12-22,2024,REG,16,1,18,67,0,5,3,26,0,54,81.8,0,0.0
120,2024-12-29,2024,REG,17,1,12,47,0,5,4,30,0,37,51.4,0,0.0
121,2025-01-05,2024,REG,18,1,10,45,0,6,5,30,0,40,61.5,0,0.0
122,2025-01-13,2024,POST,19,1,13,48,0,6,3,12,0,53,71.6,0,0.0
