CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
23,2018-10-08,2018,REG,5,NOR,0,6,24,0,4,3,15,0,31,47.0,4,16.0
0,,2018,BYE,6,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
24,2018-10-21,2018,REG,7,NOR,1,17,64,1,2,2,11,0,39,54.9,4,16.7
25,2018-10-28,2018,REG,8,NOR,1,13,45,1,8,7,31,1,38,71.7,3,12.5
26,2018-11-04,2018,REG,9,NOR,1,19,82,2,5,4,34,1,41,57.7,1,3.2
27,2018-11-11,2018,REG,10,NOR,1,12,56,2,5,4,46,0,34,45.3,3,10.7
28,2018-11-18,2018,REG,11,NOR,1,13,71,0,1,1,37,1,44,62.9,5,17.9
29,2018-11-22,2018,REG,12,NOR,1,14,89,0,1,1,9,0,37,64.9,3,13.0
30,2018-11-29,2018,REG,13,NOR,1,11,36,0,11,8,36,0,36,69.2,3,15.0
31,2018-12-09,2018,REG,14,NOR,1,12,51,0,6,5,36,0,41,64.1,3,11.5
32,2018-12-17,2018,REG,15,NOR,1,14,67,1,9,7,36,0,48,64.0,2,10.0
33,2018-12-23,2018,REG,16,NOR,0,7,23,2,6,4,82,0,40,60.6,6,20.7
0,,2018,DNP,17,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
34,2019-01-13,2018,POST,19,NOR,1,16,71,0,4,4,35,0,53,68.8,3,12.5
35,2019-01-20,2018,POST,20,NOR,0,8,15,0,13,11,96,0,44,65.7,7,20.0
36,2019-09-09,2019,REG,1,NOR,1,13,97,0,8,7,72,0,50,75.8,0,0.0
37,2019-09-15,2019,REG,2,NOR,1,13,45,0,3,1,15,0,40,63.5,0,0.0
38,2019-09-22,2019,REG,3,NOR,1,16,69,1,10,9,92,1,49,87.5,1,3.6
39,2019-09-29,2019,REG,4,NOR,1,17,69,0,3,3,20,0,55,78.6,0,0.0
40,2019-10-06,2019,REG,5,NOR,1,16,62,0,7,6,42,0,47,68.1,1,3.4
41,2019-10-13,2019,REG,6,NOR,1,11,31,0,8,7,35,0,39,59.1,0,0.0
0,,2019,DNP,7,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,8,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,BYE,9,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
42,2019-11-10,2019,REG,10,NOR,0,4,24,0,10,8,50,0,52,78.8,0,0.0
43,2019-11-17,2019,REG,11,NOR,0,13,75,0,10,10,47,0,42,62.7,3,11.5
44,2019-11-24,2019,REG,12,NOR,0,11,54,0,9,9,48,0,43,67.2,3,10.0
45,2019-11-28,2019,REG,13,NOR,1,11,61,0,8,4,23,0,40,81.6,3,10.0
46,2019-12-08,2019,REG,14,NOR,1,13,25,0,6,4,18,0,55,76.4,0,0.0
47,2019-12-16,2019,REG,15,NOR,0,14,66,0,5,5,23,0,42,62.7,0,0.0
48,2019-12-22,2019,REG,16,NOR,1,11,80,2,7,6,30,0,44,62.9,0,0.0
49,2019-12-29,2019,REG,17,NOR,0,8,39,2,3,2,18,0,28,40.6,0,0.0
50,2020-01-05,2019,POST,18,NOR,1,7,21,1,9,8,34,0,42,75.0,0,0.0
51,2020-09-13,2020,REG,1,NOR,1,12,16,1,8,5,51,1,45,66.2,1,3.0
52,2020-09-21,2020,REG,2,NOR,1,13,79,2,9,9,95,0,41,68.3,0,0.0
53,2020-09-27,2020,REG,3,NOR,0,6,58,0,14,13,139,2,41,67.2,0,0.0
54,2020-10-04,2020,REG,4,NOR,1,19,83,1,4,3,36,0,47,67.1,2,8.0
55,2020-10-12,2020,REG,5,NOR,1,11,45,0,10,8,74,0,58,76.3,1,2.6
0,,2020,BYE,6,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
56,2020-10-25,2020,REG,7,NOR,1,14,83,0,8,8,65,0,51,72.9,0,0.0
57,2020-11-01,2020,REG,8,NOR,0,12,67,0,13,9,96,0,58,78.4,0,0.0
58,2020-11-08,2020,REG,9,NOR,1,9,40,1,6,5,9,0,37,50.7,0,0.0
59,2020-11-15,2020,REG,10,NOR,0,8,15,2,8,7,83,1,39,66.1,1,3.6
60,2020-11-22,2020,REG,11,NOR,0,13,45,1,1,0,0,0,33,49.3,0,0.0
61,2020-11-29,2020,REG,12,NOR,0,11,54,0,2,1,-2,0,31,48.4,0,0.0
62,2020-12-06,2020,REG,13,NOR,1,15,88,1,3,2,9,0,48,61.5,0,0.0
63,2020-12-13,2020,REG,14,NOR,1,11,50,1,10,7,44,0,45,71.4,0,0.0
64,2020-12-20,2020,REG,15,NOR,1,11,54,0,6,3,40,1,40,72.7,1,2.9
65,2020-12-25,2020,REG,16,NOR,1,22,155,6,5,3,17,0,45,60.0,1,3.2
0,,2020,DNP,17,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
66,2021-01-10,2020,POST,18,NOR,0,23,99,1,2,2,17,0,54,70.1,0,0.0
67,2021-01-17,2020,POST,19,NOR,1,18,85,0,6,3,20,0,54,85.7,0,0.0
68,2021-09-12,2021,REG,1,NOR,1,20,83,0,4,3,8,1,45,72.6,0,0.0
69,2021-09-19,2021,REG,2,NOR,1,8,5,0,6,4,25,0,37,84.1,0,0.0
70,2021-09-26,2021,REG,3,NOR,1,24,89,0,4,3,29,1,52,83.9,0,0.0
71,2021-10-03,2021,REG,4,NOR,1,26,120,0,0,0,0,0,59,86.8,0,0.0
72,2021-10-10,2021,REG,5,NOR,1,16,71,1,8,5,51,1,49,87.5,3,10.3
0,,2021,BYE,6,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
73,2021-10-25,2021,REG,7,NOR,1,20,51,0,11,10,128,1,61,82.4,0,0.0
74,2021-10-31,2021,REG,8,NOR,1,19,61,1,4,3,15,0,51,67.1,0,0.0
75,2021-11-07,2021,REG,9,NOR,0,13,50,1,7,4,54,0,52,68.4,0,0.0
0,,2021,DNP,10,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,11,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,12,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,13,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
76,2021-12-12,2021,REG,14,NOR,0,27,120,1,5,4,25,0,52,74.3,1,3.3
77,2021-12-19,2021,REG,15,NOR,1,11,18,0,6,2,13,0,37,60.7,0,0.0
78,2021-12-27,2021,REG,16,NOR,1,13,52,0,4,2,7,0,31,59.6,0,0.0
79,2022-01-02,2021,REG,17,NOR,1,13,32,0,6,5,68,1,45,77.6,0,0.0
80,2022-01-09,2021,REG,18,NOR,0,30,146,0,2,2,16,0,56,77.8,0,0.0
81,2022-09-11,2022,REG,1,NOR,1,9,39,0,4,3,7,0,38,62.3,0,0.0
0,,2022,DNP,2,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
82,2022-09-25,2022,REG,3,NOR,1,15,61,0,7,2,12,0,48,69.6,0,0.0
0,,2022,DNP,4,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
83,2022-10-09,2022,REG,5,NOR,1,23,103,0,6,6,91,0,56,72.7,0,0.0
84,2022-10-16,2022,REG,6,NOR,1,19,99,0,9,6,25,0,50,69.4,0,0.0
85,2022-10-20,2022,REG,7,NOR,1,11,49,0,9,7,56,0,52,72.2,0,0.0
86,2022-10-30,2022,REG,8,NOR,0,18,62,1,10,9,96,2,46,71.9,0,0.0
87,2022-11-07,2022,REG,9,NOR,1,9,30,0,4,3,32,0,45,88.2,0,0.0
88,2022-11-13,2022,REG,10,NOR,1,8,26,0,4,3,19,0,37,78.7,0,0.0
89,2022-11-20,2022,REG,11,NOR,1,12,42,0,5,4,47,0,40,70.2,1,3.2
90,2022-11-27,2022,REG,12,NOR,1,7,13,0,7,6,37,0,38,66.7,0,0.0
91,2022-12-05,2022,REG,13,NOR,1,12,26,0,3,2,11,0,35,59.3,0,0.0
0,,2022,BYE,14,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
92,2022-12-18,2022,REG,15,NOR,1,21,91,0,2,2,13,0,34,61.8,0,0.0
93,2022-12-24,2022,REG,16,NOR,0,20,76,1,4,2,34,0,38,70.4,0,0.0
94,2023-01-01,2022,REG,17,NOR,1,16,73,0,1,1,7,0,40,58.0,0,0.0
95,2023-01-08,2022,REG,18,NOR,1,23,107,0,2,1,3,0,45,75.0,0,0.0
0,,2023,DNP,1,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,2,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,3,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
96,2023-10-01,2023,REG,4,NOR,1,11,51,0,14,13,33,0,49,75.4,0,0.0
97,2023-10-08,2023,REG,5,NOR,1,22,80,1,3,3,17,0,45,62.5,0,0.0
98,2023-10-15,2023,REG,6,NOR,1,19,68,0,8,7,36,0,66,80.5,0,0.0
99,2023-10-19,2023,REG,7,NOR,1,17,62,0,14,12,91,0,66,73.3,0,0.0
100,2023-10-29,2023,REG,8,NOR,1,17,59,1,5,4,51,1,38,57.6,0,0.0
101,2023-11-05,2023,REG,9,NOR,1,9,26,0,5,4,44,0,31,49.2,0,0.0
102,2023-11-12,2023,REG,10,NOR,1,9,42,0,7,7,33,0,51,76.1,0,0.0
0,,2023,BYE,11,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
103,2023-11-26,2023,REG,12,NOR,1,15,69,0,5,4,50,0,46,63.9,0,0.0
104,2023-12-03,2023,REG,13,NOR,1,14,51,2,8,6,58,0,39,58.2,0,0.0
105,2023-12-10,2023,REG,14,NOR,1,12,56,1,4,3,-11,0,28,53.8,0,0.0
106,2023-12-17,2023,REG,15,NOR,0,16,66,0,5,5,44,0,32,51.6,0,0.0
107,2023-12-21,2023,REG,16,NOR,1,9,19,0,6,5,16,0,44,73.3,0,0.0
108,2023-12-31,2023,REG,17,NOR,1,10,45,0,2,2,4,0,23,32.9,0,0.0
0,,2023,DNP,18,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
109,2024-09-08,2024,REG,1,NOR,1,15,83,1,5,5,27,0,34,51.5,0,0.0
110,2024-09-15,2024,REG,2,NOR,1,20,115,3,3,2,65,1,37,62.7,0,0.0
111,2024-09-22,2024,REG,3,NOR,1,26,87,0,3,3,40,0,48,85.7,0,0.0
112,2024-09-29,2024,REG,4,NOR,1,19,77,1,9,7,42,0,61,82.4,0,0.0
113,2024-10-07,2024,REG,5,NOR,1,11,26,0,8,6,40,0,47,88.7,0,0.0
114,2024-10-13,2024,REG,6,NOR,1,13,40,1,8,5,24,0,52,74.3,0,0.0
115,2024-10-17,2024,REG,7,NOR,1,7,10,0,7,6,14,0,40,57.1,0,0.0
116,2024-10-27,2024,REG,8,NOR,1,10,67,0,11,6,55,0,40,54.8,0,0.0
117,2024-11-03,2024,REG,9,NOR,1,29,155,0,9,6,60,0,61,77.2,0,0.0
118,2024-11-10,2024,REG,10,NOR,1,17,55,0,6,5,54,0,43,81.1,0,0.0
119,2024-11-17,2024,REG,11,NOR,1,16,67,0,4,4,22,0,44,73.3,0,0.0
0,,2024,BYE,12,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
120,2024-12-01,2024,REG,13,NOR,1,23,112,0,6,4,7,0,60,85.7,0,0.0
121,2024-12-08,2024,REG,14,NOR,1,17,44,0,5,5,35,0,49,72.1,0,0.0
122,2024-12-15,2024,REG,15,NOR,1,5,12,0,5,4,58,1,25,45.5,0,0.0
0,,2024,DNP,16,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,17,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,18,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
