Team,Season,Week,Date,Opp
Arizona Cardinals,2017,2,2017-09-17,Indianapolis Colts
Arizona Cardinals,2017,3,2017-09-25,Dallas Cowboys
Arizona Cardinals,2017,4,2017-10-01,San Francisco 49ers
Arizona Cardinals,2017,5,2017-10-08,Philadelphia Eagles
Arizona Cardinals,2017,6,2017-10-15,Tampa Bay Buccaneers
Arizona Cardinals,2017,7,2017-10-22,Los Angeles Rams
Arizona Cardinals,2017,9,2017-11-05,San Francisco 49ers
Arizona Cardinals,2017,10,2017-11-09,Seattle Seahawks
Arizona Cardinals,2017,11,2017-11-19,Houston Texans
Arizona Cardinals,2017,12,2017-11-26,Jacksonville Jaguars
Arizona Cardinals,2017,13,2017-12-03,Los Angeles Rams
Arizona Cardinals,2017,14,2017-12-10,Tennessee Titans
Arizona Cardinals,2017,15,2017-12-17,Washington Redskins
Arizona Cardinals,2017,16,2017-12-24,New York Giants
Arizona Cardinals,2017,17,2017-12-31,Seattle Seahawks
Arizona Cardinals,2018,1,2018-09-09,Washington Redskins
Arizona Cardinals,2018,2,2018-09-16,Los Angeles Rams
Arizona Cardinals,2018,3,2018-09-23,Chicago Bears
Arizona Cardinals,2018,4,2018-09-30,Seattle Seahawks
Arizona Cardinals,2018,5,2018-10-07,San Francisco 49ers
Arizona Cardinals,2018,6,2018-10-14,Minnesota Vikings
Arizona Cardinals,2018,7,2018-10-18,Denver Broncos
Arizona Cardinals,2018,8,2018-10-28,San Francisco 49ers
Arizona Cardinals,2018,10,2018-11-11,Kansas City Chiefs
Arizona Cardinals,2018,11,2018-11-18,Oakland Raiders
Arizona Cardinals,2018,12,2018-11-25,Los Angeles Chargers
Arizona Cardinals,2018,13,2018-12-02,Green Bay Packers
Arizona Cardinals,2018,14,2018-12-09,Detroit Lions
Arizona Cardinals,2018,15,2018-12-16,Atlanta Falcons
Arizona Cardinals,2018,16,2018-12-23,Los Angeles Rams
Arizona Cardinals,2018,17,2018-12-30,Seattle Seahawks
Arizona Cardinals,2019,1,2019-09-08,Detroit Lions
Arizona Cardinals,2019,2,2019-09-15,Baltimore Ravens
Arizona Cardinals,2019,3,2019-09-22,Carolina Panthers
Arizona Cardinals,2019,4,2019-09-29,Seattle Seahawks
Arizona Cardinals,2019,5,2019-10-06,Cincinnati Bengals
Arizona Cardinals,2019,6,2019-10-13,Atlanta Falcons
Arizona Cardinals,2019,7,2019-10-20,New York Giants
Arizona Cardinals,2019,8,2019-10-27,New Orleans Saints
Arizona Cardinals,2019,9,2019-10-31,San Francisco 49ers
Arizona Cardinals,2019,10,2019-11-10,Tampa Bay Buccaneers
Arizona Cardinals,2019,11,2019-11-17,San Francisco 49ers
Arizona Cardinals,2019,13,2019-12-01,Los Angeles Rams
Arizona Cardinals,2019,14,2019-12-08,Pittsburgh Steelers
Arizona Cardinals,2019,15,2019-12-15,Cleveland Browns
Arizona Cardinals,2019,16,2019-12-22,Seattle Seahawks
Arizona Cardinals,2019,17,2019-12-29,Los Angeles Rams
Arizona Cardinals,2020,1,2020-09-13,San Francisco 49ers
Arizona Cardinals,2020,2,2020-09-20,Washington Football Team
Arizona Cardinals,2020,3,2020-09-27,Detroit Lions
Arizona Cardinals,2020,4,2020-10-04,Carolina Panthers
Arizona Cardinals,2020,5,2020-10-11,New York Jets
Arizona Cardinals,2020,6,2020-10-19,Dallas Cowboys
Arizona Cardinals,2020,7,2020-10-25,Seattle Seahawks
Arizona Cardinals,2020,9,2020-11-08,Miami Dolphins
Arizona Cardinals,2020,10,2020-11-15,Buffalo Bills
Arizona Cardinals,2020,11,2020-11-19,Seattle Seahawks
Arizona Cardinals,2020,12,2020-11-29,New England Patriots
Arizona Cardinals,2020,13,2020-12-06,Los Angeles Rams
Arizona Cardinals,2020,14,2020-12-13,New York Giants
Arizona Cardinals,2020,15,2020-12-20,Philadelphia Eagles
Arizona Cardinals,2020,16,2020-12-26,San Francisco 49ers
Arizona Cardinals,2020,17,2021-01-03,Los Angeles Rams
Arizona Cardinals,2021,1,2021-09-12,Tennessee Titans
Arizona Cardinals,2021,2,2021-09-19,Minnesota Vikings
Arizona Cardinals,2021,3,2021-09-26,Jacksonville Jaguars
Arizona Cardinals,2021,4,2021-10-03,Los Angeles Rams
Arizona Cardinals,2021,5,2021-10-10,San Francisco 49ers
Arizona Cardinals,2021,6,2021-10-17,Cleveland Browns
Arizona Cardinals,2021,7,2021-10-24,Houston Texans
Arizona Cardinals,2021,8,2021-10-28,Green Bay Packers
Arizona Cardinals,2021,9,2021-11-07,San Francisco 49ers
Arizona Cardinals,2021,10,2021-11-14,Carolina Panthers
Arizona Cardinals,2021,11,2021-11-21,Seattle Seahawks
Arizona Cardinals,2021,13,2021-12-05,Chicago Bears
Arizona Cardinals,2021,14,2021-12-13,Los Angeles Rams
Arizona Cardinals,2021,15,2021-12-19,Detroit Lions
Arizona Cardinals,2021,16,2021-12-25,Indianapolis Colts
Arizona Cardinals,2021,17,2022-01-02,Dallas Cowboys
Arizona Cardinals,2021,18,2022-01-09,Seattle Seahawks
Arizona Cardinals,2021,19,2022-01-17,Los Angeles Rams
Arizona Cardinals,2022,1,2022-09-11,Kansas City Chiefs
Arizona Cardinals,2022,2,2022-09-18,Las Vegas Raiders
Arizona Cardinals,2022,3,2022-09-25,Los Angeles Rams
Arizona Cardinals,2022,4,2022-10-02,Carolina Panthers
Arizona Cardinals,2022,5,2022-10-09,Philadelphia Eagles
Arizona Cardinals,2022,6,2022-10-16,Seattle Seahawks
Arizona Cardinals,2022,7,2022-10-20,New Orleans Saints
Arizona Cardinals,2022,8,2022-10-30,Minnesota Vikings
Arizona Cardinals,2022,9,2022-11-06,Seattle Seahawks
Arizona Cardinals,2022,10,2022-11-13,Los Angeles Rams
Arizona Cardinals,2022,11,2022-11-21,San Francisco 49ers
Arizona Cardinals,2022,12,2022-11-27,Los Angeles Chargers
Arizona Cardinals,2022,14,2022-12-12,New England Patriots
Arizona Cardinals,2022,15,2022-12-18,Denver Broncos
Arizona Cardinals,2022,16,2022-12-25,Tampa Bay Buccaneers
Arizona Cardinals,2022,17,2023-01-01,Atlanta Falcons
Arizona Cardinals,2022,18,2023-01-08,San Francisco 49ers
Arizona Cardinals,2023,1,2023-09-10,Washington Commanders
Arizona Cardinals,2023,2,2023-09-17,New York Giants
Arizona Cardinals,2023,3,2023-09-24,Dallas Cowboys
Arizona Cardinals,2023,4,2023-10-01,San Francisco 49ers
Arizona Cardinals,2023,5,2023-10-08,Cincinnati Bengals
Arizona Cardinals,2023,6,2023-10-15,Los Angeles Rams
Arizona Cardinals,2023,7,2023-10-22,Seattle Seahawks
Arizona Cardinals,2023,8,2023-10-29,Baltimore Ravens
Arizona Cardinals,2023,9,2023-11-05,Cleveland Browns
Arizona Cardinals,2023,10,2023-11-12,Atlanta Falcons
Arizona Cardinals,2023,11,2023-11-19,Houston Texans
Arizona Cardinals,2023,12,2023-11-26,Los Angeles Rams
Arizona Cardinals,2023,13,2023-12-03,Pittsburgh Steelers
Arizona Cardinals,2023,15,2023-12-17,San Francisco 49ers
Arizona Cardinals,2023,16,2023-12-24,Chicago Bears
Arizona Cardinals,2023,17,2023-12-31,Philadelphia Eagles
Arizona Cardinals,2023,18,2024-01-07,Seattle Seahawks
Arizona Cardinals,2024,1,2024-09-08,Buffalo Bills
Arizona Cardinals,2024,2,2024-09-15,Los Angeles Rams
Arizona Cardinals,2024,3,2024-09-22,Detroit Lions
Arizona Cardinals,2024,4,2024-09-29,Washington Commanders
Arizona Cardinals,2024,5,2024-10-06,San Francisco 49ers
Arizona Cardinals,2024,6,2024-10-13,Green Bay Packers
Arizona Cardinals,2024,7,2024-10-21,Los Angeles Chargers
Arizona Cardinals,2024,8,2024-10-27,Miami Dolphins
Arizona Cardinals,2024,9,2024-11-03,Chicago Bears
Arizona Cardinals,2024,10,2024-11-10,New York Jets
Arizona Cardinals,2024,12,2024-11-24,Seattle Seahawks
Arizona Cardinals,2024,13,2024-12-01,Minnesota Vikings
Arizona Cardinals,2024,14,2024-12-08,Seattle Seahawks
Arizona Cardinals,2024,15,2024-12-15,New England Patriots
Arizona Cardinals,2024,16,2024-12-22,Carolina Panthers
Arizona Cardinals,2024,17,2024-12-28,Los Angeles Rams
Arizona Cardinals,2024,18,2025-01-05,San Francisco 49ers
