Team,Season,Week,Date,Opp
New Orleans Saints,2017,9,2017-11-05,Tampa Bay Buccaneers
New Orleans Saints,2017,10,2017-11-12,Buffalo Bills
New Orleans Saints,2017,11,2017-11-19,Washington Redskins
New Orleans Saints,2017,12,2017-11-26,Los Angeles Rams
New Orleans Saints,2017,13,2017-12-03,Carolina Panthers
New Orleans Saints,2017,14,2017-12-07,Atlanta Falcons
New Orleans Saints,2017,15,2017-12-17,New York Jets
New Orleans Saints,2017,16,2017-12-24,Atlanta Falcons
New Orleans Saints,2017,17,2017-12-31,Tampa Bay Buccaneers
New Orleans Saints,2017,18,2018-01-07,Carolina Panthers
New Orleans Saints,2017,19,2018-01-14,Minnesota Vikings
New Orleans Saints,2018,1,2018-09-09,Tampa Bay Buccaneers
New Orleans Saints,2018,2,2018-09-16,Cleveland Browns
New Orleans Saints,2018,3,2018-09-23,Atlanta Falcons
New Orleans Saints,2018,4,2018-09-30,New York Giants
New Orleans Saints,2018,5,2018-10-08,Washington Redskins
New Orleans Saints,2018,7,2018-10-21,Baltimore Ravens
New Orleans Saints,2018,8,2018-10-28,Minnesota Vikings
New Orleans Saints,2018,9,2018-11-04,Los Angeles Rams
New Orleans Saints,2018,10,2018-11-11,Cincinnati Bengals
New Orleans Saints,2018,11,2018-11-18,Philadelphia Eagles
New Orleans Saints,2018,12,2018-11-22,Atlanta Falcons
New Orleans Saints,2018,13,2018-11-29,Dallas Cowboys
New Orleans Saints,2018,14,2018-12-09,Tampa Bay Buccaneers
New Orleans Saints,2018,15,2018-12-17,Carolina Panthers
New Orleans Saints,2018,16,2018-12-23,Pittsburgh Steelers
New Orleans Saints,2018,17,2018-12-30,Carolina Panthers
New Orleans Saints,2018,18,2019-01-13,Philadelphia Eagles
New Orleans Saints,2018,19,2019-01-20,Los Angeles Rams
New Orleans Saints,2019,1,2019-09-09,Houston Texans
New Orleans Saints,2019,2,2019-09-15,Los Angeles Rams
New Orleans Saints,2019,3,2019-09-22,Seattle Seahawks
New Orleans Saints,2019,4,2019-09-29,Dallas Cowboys
New Orleans Saints,2019,5,2019-10-06,Tampa Bay Buccaneers
New Orleans Saints,2019,6,2019-10-13,Jacksonville Jaguars
New Orleans Saints,2019,7,2019-10-20,Chicago Bears
New Orleans Saints,2019,8,2019-10-27,Arizona Cardinals
New Orleans Saints,2019,10,2019-11-10,Atlanta Falcons
New Orleans Saints,2019,11,2019-11-17,Tampa Bay Buccaneers
New Orleans Saints,2019,12,2019-11-24,Carolina Panthers
New Orleans Saints,2019,13,2019-11-28,Atlanta Falcons
New Orleans Saints,2019,14,2019-12-08,San Francisco 49ers
New Orleans Saints,2019,15,2019-12-16,Indianapolis Colts
New Orleans Saints,2019,16,2019-12-22,Tennessee Titans
New Orleans Saints,2019,17,2019-12-29,Carolina Panthers
New Orleans Saints,2019,18,2020-01-05,Minnesota Vikings
New Orleans Saints,2020,1,2020-09-13,Tampa Bay Buccaneers
New Orleans Saints,2020,2,2020-09-21,Las Vegas Raiders
New Orleans Saints,2020,3,2020-09-27,Green Bay Packers
New Orleans Saints,2020,4,2020-10-04,Detroit Lions
New Orleans Saints,2020,5,2020-10-12,Los Angeles Chargers
New Orleans Saints,2020,7,2020-10-25,Carolina Panthers
New Orleans Saints,2020,8,2020-11-01,Chicago Bears
New Orleans Saints,2020,9,2020-11-08,Tampa Bay Buccaneers
New Orleans Saints,2020,10,2020-11-15,San Francisco 49ers
New Orleans Saints,2020,11,2020-11-22,Atlanta Falcons
New Orleans Saints,2020,12,2020-11-29,Denver Broncos
New Orleans Saints,2020,13,2020-12-06,Atlanta Falcons
New Orleans Saints,2020,14,2020-12-13,Philadelphia Eagles
New Orleans Saints,2020,15,2020-12-20,Kansas City Chiefs
New Orleans Saints,2020,16,2020-12-25,Minnesota Vikings
New Orleans Saints,2020,17,2021-01-03,Carolina Panthers
New Orleans Saints,2020,18,2021-01-10,Chicago Bears
New Orleans Saints,2020,19,2021-01-17,Tampa Bay Buccaneers
New Orleans Saints,2021,1,2021-09-12,Green Bay Packers
New Orleans Saints,2021,2,2021-09-19,Carolina Panthers
New Orleans Saints,2021,3,2021-09-26,New England Patriots
New Orleans Saints,2021,4,2021-10-03,New York Giants
New Orleans Saints,2021,5,2021-10-10,Washington Football Team
New Orleans Saints,2021,7,2021-10-25,Seattle Seahawks
New Orleans Saints,2021,8,2021-10-31,Tampa Bay Buccaneers
New Orleans Saints,2021,9,2021-11-07,Atlanta Falcons
New Orleans Saints,2021,10,2021-11-14,Tennessee Titans
New Orleans Saints,2021,11,2021-11-21,Philadelphia Eagles
New Orleans Saints,2021,12,2021-11-25,Buffalo Bills
New Orleans Saints,2021,13,2021-12-02,Dallas Cowboys
New Orleans Saints,2021,14,2021-12-12,New York Jets
New Orleans Saints,2021,15,2021-12-19,Tampa Bay Buccaneers
New Orleans Saints,2021,16,2021-12-27,Miami Dolphins
New Orleans Saints,2021,17,2022-01-02,Carolina Panthers
New Orleans Saints,2021,18,2022-01-09,Atlanta Falcons
New Orleans Saints,2022,1,2022-09-11,Atlanta Falcons
New Orleans Saints,2022,2,2022-09-18,Tampa Bay Buccaneers
New Orleans Saints,2022,3,2022-09-25,Carolina Panthers
New Orleans Saints,2022,4,2022-10-02,Minnesota Vikings
New Orleans Saints,2022,5,2022-10-09,Seattle Seahawks
New Orleans Saints,2022,6,2022-10-16,Cincinnati Bengals
New Orleans Saints,2022,7,2022-10-20,Arizona Cardinals
New Orleans Saints,2022,8,2022-10-30,Las Vegas Raiders
New Orleans Saints,2022,9,2022-11-07,Baltimore Ravens
New Orleans Saints,2022,10,2022-11-13,Pittsburgh Steelers
New Orleans Saints,2022,11,2022-11-20,Los Angeles Rams
New Orleans Saints,2022,12,2022-11-27,San Francisco 49ers
New Orleans Saints,2022,13,2022-12-05,Tampa Bay Buccaneers
New Orleans Saints,2022,15,2022-12-18,Atlanta Falcons
New Orleans Saints,2022,16,2022-12-24,Cleveland Browns
New Orleans Saints,2022,17,2023-01-01,Philadelphia Eagles
New Orleans Saints,2022,18,2023-01-08,Carolina Panthers
New Orleans Saints,2023,1,2023-09-10,Tennessee Titans
New Orleans Saints,2023,2,2023-09-18,Carolina Panthers
New Orleans Saints,2023,3,2023-09-24,Green Bay Packers
New Orleans Saints,2023,4,2023-10-01,Tampa Bay Buccaneers
New Orleans Saints,2023,5,2023-10-08,New England Patriots
New Orleans Saints,2023,6,2023-10-15,Houston Texans
New Orleans Saints,2023,7,2023-10-19,Jacksonville Jaguars
New Orleans Saints,2023,8,2023-10-29,Indianapolis Colts
New Orleans Saints,2023,9,2023-11-05,Chicago Bears
New Orleans Saints,2023,10,2023-11-12,Minnesota Vikings
New Orleans Saints,2023,12,2023-11-26,Atlanta Falcons
New Orleans Saints,2023,13,2023-12-03,Detroit Lions
New Orleans Saints,2023,14,2023-12-10,Carolina Panthers
New Orleans Saints,2023,15,2023-12-17,New York Giants
New Orleans Saints,2023,16,2023-12-21,Los Angeles Rams
New Orleans Saints,2023,17,2023-12-31,Tampa Bay Buccaneers
New Orleans Saints,2023,18,2024-01-07,Atlanta Falcons
New Orleans Saints,2024,1,2024-09-08,Carolina Panthers
New Orleans Saints,2024,2,2024-09-15,Dallas Cowboys
New Orleans Saints,2024,3,2024-09-22,Philadelphia Eagles
New Orleans Saints,2024,4,2024-09-29,Atlanta Falcons
New Orleans Saints,2024,5,2024-10-07,Kansas City Chiefs
New Orleans Saints,2024,6,2024-10-13,Tampa Bay Buccaneers
New Orleans Saints,2024,7,2024-10-17,Denver Broncos
New Orleans Saints,2024,8,2024-10-27,Los Angeles Chargers
New Orleans Saints,2024,9,2024-11-03,Carolina Panthers
New Orleans Saints,2024,10,2024-11-10,Atlanta Falcons
New Orleans Saints,2024,11,2024-11-17,Cleveland Browns
New Orleans Saints,2024,13,2024-12-01,Los Angeles Rams
New Orleans Saints,2024,14,2024-12-08,New York Giants
New Orleans Saints,2024,15,2024-12-15,Washington Commanders
New Orleans Saints,2024,16,2024-12-23,Green Bay Packers
New Orleans Saints,2024,17,2024-12-29,Las Vegas Raiders
New Orleans Saints,2024,18,2025-01-05,Tampa Bay Buccaneers
